filename	sentno	begin	end	gender	number	category	mentions
Tolstoy_AnnaKarenina	8	13	15	fm	pl	PER.misc	de echtgenooten, wij, wij, elkander, ons, ons, haar ouders, hun, elkander, wij, ons, wij, wij, vreemden voor elkander, elkander
Tolstoy_AnnaKarenina	8	18	21	fm	pl	PER.misc	de andere familieleden
Tolstoy_AnnaKarenina	8	22	24	fm	sg	PER.misc	het dienstpersoneel
Tolstoy_AnnaKarenina	9	0	2	fm	pl	PER.misc	Alle huisgenooten, hun, zij
Tolstoy_AnnaKarenina	9	3	5	n	sg	PKM.in	een gevoel
Tolstoy_AnnaKarenina	9	9	11	n	sg	PKM.in	hun samenzijn
Tolstoy_AnnaKarenina	9	13	16	fm	sg	PKM.misc	de rechte geest
Tolstoy_AnnaKarenina	9	19	21	fm	pl	PER.misc	de gasten, die, elkander
Tolstoy_AnnaKarenina	9	25	27	n	sg	LOC.punt	een herberg
Tolstoy_AnnaKarenina	10	3	5	n	sg	LOC.punt	haar kamer, de kamer zijner vrouw, de kamer, het vertrek, haar slaapvertrek, Dit, het eenig toevluchtsoord voor alle huiselijke zorgen, het, haar slaapvertrek
Tolstoy_AnnaKarenina	10	7	8	m	sg	PER.fic	mijnheer, mijnheer, haar echtgenoot, den echtgenoot zijner zuster Anna, Alexei Alexandrowitsch Karenin, die
Tolstoy_AnnaKarenina	10	14	16	fm	pl	PER.misc	de kinderen, kinderen, de kinderen, de kinderen, de kinderen, de kinderen, de kinderen, de kinderen, Die, de kinderen, hen, hen, zij, de kinderen, hen, hen, ze, hun, hen, mijner kinderen, zijner kinderen, de kinderen, de kinderen, ze, de kinderen
Tolstoy_AnnaKarenina	11	0	3	f	sg	PER.misc	De Engelsche bonne, haar, de Engelsche bonne
Tolstoy_AnnaKarenina	11	6	8	f	sg	PER.misc	de huishoudster
Tolstoy_AnnaKarenina	11	13	15	f	sg	PER.misc	een vriendin
Tolstoy_AnnaKarenina	11	17	22	n	sg	PKM.in	een andere betrekking voor haar, hun betrekking tot elkander
Tolstoy_AnnaKarenina	12	0	2	m	sg	PER.misc	De kok, mijn broeder
Tolstoy_AnnaKarenina	12	9	10	n	sg	PKM.in	dienst
Tolstoy_AnnaKarenina	12	13	15	f	sg	PER.misc	de onderkeukenmeid
Tolstoy_AnnaKarenina	12	13	17	fm	pl	PER.misc	de onderkeukenmeid en koetsier, hun
Tolstoy_AnnaKarenina	12	16	17	m	sg	PER.misc	koetsier
Tolstoy_AnnaKarenina	13	14	16	fm	pl	PER.misc	zijn vrienden
Tolstoy_AnnaKarenina	13	34	36	n	sg	LOC.punt	zijn slaapkamer, de slaapkamer, daar
Tolstoy_AnnaKarenina	13	39	41	n	sg	LOC.punt	zijn studeervertrek
Tolstoy_AnnaKarenina	13	42	45	n	sg	OBJ	een marokijnlederen sofa, de sofa
Tolstoy_AnnaKarenina	14	2	5	n	sg	PKM.uit	zijn welgedaan lichaam
Tolstoy_AnnaKarenina	14	8	10	n	pl	OBJ	de kussens
Tolstoy_AnnaKarenina	14	20	22	n	sg	OBJ	het hoofdkussen
Tolstoy_AnnaKarenina	14	24	26	n	sg	PKM.uit	zijn wang
Tolstoy_AnnaKarenina	14	43	45	n	pl	PKM.uit	de oogen, De oogen van Stipan Arkadiewitsch, zijn oogen, zich, zijn oogen, de oogen, zijn glinsterende oogen, zijn oogen, zijn oogen, de oogen
Tolstoy_AnnaKarenina	15	7	8	n	sg	PKM.in	het, een droom, het
Tolstoy_AnnaKarenina	18	0	1	m	sg	PER.fic	Alabin, Alabin
Tolstoy_AnnaKarenina	18	2	6	n	sg	OBJ	een diner te Darmstadt, een diner, daar, daar, daar
Tolstoy_AnnaKarenina	18	5	6	n	sg	LOC.bc	Darmstadt, Darmstadt, Darmstadt
Tolstoy_AnnaKarenina	20	7	8	n	sg	LOC.land	Amerika
Tolstoy_AnnaKarenina	21	7	9	n	pl	OBJ	glazen tafels, die tafels
Tolstoy_AnnaKarenina	23	3	6	n	pl	OBJ	kleine kristallen flesschen
Tolstoy_AnnaKarenina	23	10	11	fm	pl	PER.misc	vrouwen
Tolstoy_AnnaKarenina	26	10	11	fm	sg	PER.misc	men, zich, men, men, gij, zijn, u, men, ieder, men, men, men, zich, ieder, ze, ze, men, men, zich, men, allen, men, men, men
Tolstoy_AnnaKarenina	26	16	18	n	sg	MISC	het geheel
Tolstoy_AnnaKarenina	27	3	6	n	sg	MISC	een streep daglicht
Tolstoy_AnnaKarenina	27	7	9	n	pl	OBJ	de rolgordijnen
Tolstoy_AnnaKarenina	27	15	17	n	pl	PKM.uit	zijn beenen, daarmede
Tolstoy_AnnaKarenina	27	24	27	n	pl	OBJ	de geborduurde pantoffels, een geschenk van zijn vrouw
Tolstoy_AnnaKarenina	27	34	37	n	sg	PKM.in	zijn laatsten verjaardag
Tolstoy_AnnaKarenina	27	55	57	n	sg	PKM.uit	de hand, de hand, de hand
Tolstoy_AnnaKarenina	27	58	60	n	sg	LOC.punt	de plaats, de plaats met de inkomsten
Tolstoy_AnnaKarenina	27	64	66	n	sg	LOC.punt	het slaapvertrek, het slaapvertrek
Tolstoy_AnnaKarenina	27	66	68	n	sg	OBJ	zijn chambercloak, dien, een grijzen met blauwe zijde gevoerden chambercloak, die, zijn chambercloak
Tolstoy_AnnaKarenina	29	0	2	n	sg	PKM.in	De lach, een lach
Tolstoy_AnnaKarenina	29	4	6	n	sg	PKM.uit	zijn gelaat, zijn gelaat, zijn gelaat, zijn gelaat, zijn gelaat, zijn schoon gelaat, zijn door de gebogen houding blozend gelaat, dat, zijn gelaat, zijn innemend gelaat, zijn gelaat, Zijn gelaat, het gelaat, zijn gelaat, zijn goedig gelaat, zich
Tolstoy_AnnaKarenina	29	7	9	n	sg	PKM.uit	zijn voorhoofd, zich
Tolstoy_AnnaKarenina	30	10	22	n	sg	PKM.in	de voorstelling van alle bizonderheden van de bewuste scène met zijn vrouw, dat tooneel
Tolstoy_AnnaKarenina	30	16	22	n	sg	PKM.in	de bewuste scène met zijn vrouw
Tolstoy_AnnaKarenina	30	27	33	n	sg	PKM.in	de volslagen hopeloosheid van zijn toestand
Tolstoy_AnnaKarenina	30	31	33	n	sg	PKM.in	zijn toestand, zijn toestand
Tolstoy_AnnaKarenina	30	24	40	n	sg	PKM.in	het besef van de volslagen hopeloosheid van zijn toestand en het drukkende bewustzijn zijner eigen schuld
Tolstoy_AnnaKarenina	30	37	40	n	sg	PKM.in	zijner eigen schuld, mijn schuld, mijn schuld, de schuld van alles, mijn schuld, schuld
Tolstoy_AnnaKarenina	33	11	13	fm	sg	PER.misc	de schuldige
Tolstoy_AnnaKarenina	34	2	4	n	sg	MISC	het tragische
Tolstoy_AnnaKarenina	35	12	17	n	pl	MISC	die oogenbllkken van dat tooneel, die
Tolstoy_AnnaKarenina	36	12	14	n	sg	LOC.punt	den schouwburg
Tolstoy_AnnaKarenina	36	31	33	n	sg	LOC.punt	het salon, het salon, dat
Tolstoy_AnnaKarenina	36	36	38	n	sg	PKM.in	zijn verwondering
Tolstoy_AnnaKarenina	36	41	43	n	sg	LOC.punt	het woonvertrek
Tolstoy_AnnaKarenina	36	50	56	n	sg	OBJ	het ongelukkig , alles verradend briefje, den brief, dit, dit, het briefje
Tolstoy_AnnaKarenina	36	57	59	n	sg	PKM.uit	de hand, haar hand
Tolstoy_AnnaKarenina	37	10	12	n	sg	PKM.in	zijn opvatting
Tolstoy_AnnaKarenina	37	22	24	n	sg	PKM.uit	de hand
Tolstoy_AnnaKarenina	37	30	36	n	sg	PKM.in	een uitdrukking vol ontzetting en vertwijfeling, waarin
Tolstoy_AnnaKarenina	37	41	43	n	sg	PKM.in	de hoop
Tolstoy_AnnaKarenina	40	11	14	n	sg	MISC	de zaak zelf
Tolstoy_AnnaKarenina	40	22	26	n	sg	PKM.in	de vraag zijner vrouw
Tolstoy_AnnaKarenina	41	4	5	fm	pl	PER.misc	dezulken, die
Tolstoy_AnnaKarenina	42	7	9	n	sg	PKM.in	de plooi, die
Tolstoy_AnnaKarenina	42	14	16	n	sg	PKM.in	zijn positie
Tolstoy_AnnaKarenina	43	22	23	n	sg	PKM.in	vergiffenis
Tolstoy_AnnaKarenina	43	34	36	n	sg	MISC	dit alles
Tolstoy_AnnaKarenina	43	58	62	n	sg	PKM.in	een reflex der hersenwerkzaamheid
Tolstoy_AnnaKarenina	43	60	62	n	sg	PKM.in	der hersenwerkzaamheid
Tolstoy_AnnaKarenina	43	71	72	n	sg	MISC	physiologie
Tolstoy_AnnaKarenina	43	81	91	n	sg	PKM.in	zijn gewoon , goedmoedig en daarom zoo recht onnoozel lachje, dit onnoozel lachje
Tolstoy_AnnaKarenina	45	2	5	n	sg	PKM.in	dat domme lachje
Tolstoy_AnnaKarenina	45	12	13	n	sg	MISC	pijn
Tolstoy_AnnaKarenina	45	17	21	n	sg	PKM.in	de haar eigen heftigheid
Tolstoy_AnnaKarenina	45	24	29	n	sg	MISC	een stroom van harde woorden
Tolstoy_AnnaKarenina	45	27	29	n	pl	MISC	harde woorden
Tolstoy_AnnaKarenina	45	32	34	n	sg	LOC.punt	het vertrek
Tolstoy_AnnaKarenina	51	10	12	n	sg	PKM.in	zijn handelwijze
Tolstoy_AnnaKarenina	52	15	18	n	sg	PKM.in	licht ontvlambaar temperament
Tolstoy_AnnaKarenina	52	27	33	fm	pl	PER.misc	vijf levende en twee gestorven kinderen
Tolstoy_AnnaKarenina	55	4	10	n	sg	PKM.in	al het netelige van zijn toestand
Tolstoy_AnnaKarenina	55	11	17	n	sg	PKM.in	medelijden met zijn vrouw en kinderen, zijn medelijden, medelijden
Tolstoy_AnnaKarenina	56	4	6	n	pl	PKM.in	zijn zonden, daarvan
Tolstoy_AnnaKarenina	56	21	24	n	sg	PKM.in	de kennis daarvan
Tolstoy_AnnaKarenina	57	6	9	n	sg	MISC	de geheele zaak
Tolstoy_AnnaKarenina	57	14	17	n	sg	MISC	een nevelachtige voorstelling
Tolstoy_AnnaKarenina	63	23	25	n	sg	MISC	de huishouding
Tolstoy_AnnaKarenina	63	25	28	n	sg	PKM.in	haar eigen gang
Tolstoy_AnnaKarenina	65	0	5	n	sg	PKM.in	Een minnarij met een gouvernante
Tolstoy_AnnaKarenina	67	6	11	n	pl	PKM.uit	de zwarte , guitachtige oogen
Tolstoy_AnnaKarenina	67	12	18	n	sg	PKM.in	het betooverend glimlachje van mademoiselle Roland
Tolstoy_AnnaKarenina	72	1	3	n	sg	PKM.in	die vraag
Tolstoy_AnnaKarenina	72	6	11	n	sg	PKM.in	het eene , algemeene antwoord, dat
Tolstoy_AnnaKarenina	72	13	15	n	sg	MISC	het leven
Tolstoy_AnnaKarenina	72	16	21	n	pl	MISC	de ingewikkeldste en onoplosbaarste vraagstukken
Tolstoy_AnnaKarenina	72	30	32	n	sg	MISC	zijn recht
Tolstoy_AnnaKarenina	72	43	47	n	sg	PKM.in	den droom des levens
Tolstoy_AnnaKarenina	72	45	47	n	sg	MISC	des levens
Tolstoy_AnnaKarenina	73	34	35	n	pl	OBJ	kwasten
Tolstoy_AnnaKarenina	73	32	37	n	pl	OBJ	de van kwasten voorziene koorden
Tolstoy_AnnaKarenina	73	40	43	n	sg	PKM.uit	zijn breede borstkas
Tolstoy_AnnaKarenina	73	44	47	n	sg	PKM.in	een diepe ademhaling
Tolstoy_AnnaKarenina	73	56	59	n	pl	PKM.uit	zijn krachtige beenen, die
Tolstoy_AnnaKarenina	73	61	64	n	sg	PKM.uit	het weldoorvoede lichaam
Tolstoy_AnnaKarenina	73	69	71	n	sg	OBJ	het venster
Tolstoy_AnnaKarenina	73	74	76	n	sg	OBJ	het gordijn
Tolstoy_AnnaKarenina	74	2	6	m	sg	PER.fic	zijn oude kamerdienaar Matjeff, dezen, Matjeff, zijn, Matjeff, je, je, Matjeff, zijn, Ik, Matjeff, zijn, zich, Matjeff, Matjeff, hij, zijn, Matjeff, hij, Matjeff, hij, Matjeff, hij, Matjeff, mij, hij, zijn, Matjeff, je, Matjeff, Matjeff, hij, Matjeff, dien, Matjeffs, Matjeff, Matjeff, die, Matjeff, Matjeff, die, hem, Matjeff
Tolstoy_AnnaKarenina	74	7	8	n	sg	OBJ	rok
Tolstoy_AnnaKarenina	74	9	10	n	pl	OBJ	laarzen
Tolstoy_AnnaKarenina	74	11	13	n	sg	OBJ	een telegram, het telegram, het telegram, het, het telegram, het telegram
Tolstoy_AnnaKarenina	74	14	16	m	sg	PER.misc	de hand, de hand
Tolstoy_AnnaKarenina	75	3	5	m	sg	PER.misc	de barbier, zijn
Tolstoy_AnnaKarenina	76	4	8	n	pl	OBJ	acten van het gerecht, gerechtsacten, de gerechtsacten, ze
Tolstoy_AnnaKarenina	76	6	8	n	sg	OBJ	het gerecht
Tolstoy_AnnaKarenina	76	22	24	n	sg	OBJ	den spiegel, den spiegel, den spiegel, den spiegel
Tolstoy_AnnaKarenina	77	3	4	n	sg	OBJ	tafel
Tolstoy_AnnaKarenina	77	13	18	n	sg	PKM.in	een vragenden , deelnemenden blik
Tolstoy_AnnaKarenina	78	0	3	n	sg	MISC	Een oogenblik later
Tolstoy_AnnaKarenina	78	4	5	m	sg	PER.misc	hij
Tolstoy_AnnaKarenina	78	7	10	n	sg	PKM.in	een sluw lachje
Tolstoy_AnnaKarenina	78	15	19	fm	sg	PER.misc	iemand van den stalhouder, hem, hij, zich zelf
Tolstoy_AnnaKarenina	78	17	19	fm	sg	PER.misc	den stalhouder
Tolstoy_AnnaKarenina	80	1	3	n	pl	PKM.in	de blikken, die
Tolstoy_AnnaKarenina	80	5	6	fm	pl	PER.misc	zij, zij, elkander
Tolstoy_AnnaKarenina	81	0	2	n	sg	PKM.in	Stipan's blik
Tolstoy_AnnaKarenina	83	2	4	n	pl	PKM.uit	de handen, de handen
Tolstoy_AnnaKarenina	83	5	10	n	sg	OBJ	den zak van zijn buis
Tolstoy_AnnaKarenina	83	8	10	n	sg	OBJ	zijn buis
Tolstoy_AnnaKarenina	83	13	15	n	sg	PKM.uit	één voet
Tolstoy_AnnaKarenina	83	18	19	fm	sg	PER.misc	zijn
Tolstoy_AnnaKarenina	83	22	27	n	sg	PKM.in	goedmoedigen , nauwelijks merkbaren glimlach
Tolstoy_AnnaKarenina	85	3	8	n	sg	MISC	een van buiten geleerd lesje
Tolstoy_AnnaKarenina	86	8	10	n	sg	PKM.in	zijn opmerkzaamheid
Tolstoy_AnnaKarenina	88	2	8	n	pl	PKM.in	de volgens gewoonte verkeerd geschreven woorden
Tolstoy_AnnaKarenina	89	15	23	n	sg	PKM.uit	de glimmende , vleezige hand van den barbier, die
Tolstoy_AnnaKarenina	89	21	23	m	sg	PER.misc	den barbier, de barbier, De barbier
Tolstoy_AnnaKarenina	89	29	32	n	pl	PKM.uit	de krullende bakkebaarden
Tolstoy_AnnaKarenina	89	34	36	n	sg	MISC	een oogenblik
Tolstoy_AnnaKarenina	90	13	18	n	sg	PKM.in	het belang van die overkomst
Tolstoy_AnnaKarenina	90	16	18	n	sg	MISC	die overkomst
Tolstoy_AnnaKarenina	90	42	48	n	sg	PKM.in	de verzoening van man en vrouw, de verzoening met zijn vrouw, die verzoening met zijn vrouw, een verzoening met haar, een verzoening
Tolstoy_AnnaKarenina	92	11	13	n	sg	PKM.uit	zijn bovenlip
Tolstoy_AnnaKarenina	93	3	5	n	sg	PKM.uit	een vinger
Tolstoy_AnnaKarenina	93	6	8	n	sg	MISC	de hoogte
Tolstoy_AnnaKarenina	100	4	6	n	sg	PKM.in	een verkenningsboodschap
Tolstoy_AnnaKarenina	103	28	30	n	sg	PKM.uit	het hoofd
Tolstoy_AnnaKarenina	103	39	41	n	pl	PKM.uit	de zakken
Tolstoy_AnnaKarenina	103	42	44	n	sg	PKM.uit	een voet
Tolstoy_AnnaKarenina	105	3	9	n	sg	PKM.in	een goedmoedig , maar pijnlijk lachje
Tolstoy_AnnaKarenina	106	10	12	n	sg	PKM.uit	het hoofd, het hoofd, het hoofd, het hoofd, het hoofd, het hoofd, het hoofd, zijn hoofd
Tolstoy_AnnaKarenina	111	12	14	n	sg	OBJ	een vrouwenkleed
Tolstoy_AnnaKarenina	111	9	17	n	sg	MISC	het ruischen van een vrouwenkleed aan de deur
Tolstoy_AnnaKarenina	111	15	17	n	sg	OBJ	de deur, de deur, de deur, de deur, de deur
Tolstoy_AnnaKarenina	112	1	2	f	sg	PER.fic	Ik, het, de kinderjuffrouw, Matrona Filimonowna, Matrescha, de kinderjuffrouw, de vertrouwde van Darja Alexandrowna, zij, Matrona Filimonowna, Matrona Filimonowna, Matrone Filimonowna, ik, mijn
Tolstoy_AnnaKarenina	112	7	12	n	sg	PKM.in	een vaste , aangename vrouwenstem
Tolstoy_AnnaKarenina	112	18	19	n	pl	PKM.in	pokken
Tolstoy_AnnaKarenina	112	14	24	n	sg	PKM.uit	het harde , door pokken geschonden gelaat van de kinderjuffrouw
Tolstoy_AnnaKarenina	115	21	22	m	sg	PER.nfic	God, God, Hem, Mijn God
Tolstoy_AnnaKarenina	117	3	4	n	sg	PKM.in	pijn
Tolstoy_AnnaKarenina	122	1	3	n	sg	PKM.in	den bal, hem
Tolstoy_AnnaKarenina	129	10	11	n	sg	OBJ	reukwater
Tolstoy_AnnaKarenina	129	13	15	n	pl	OBJ	de manchetten
Tolstoy_AnnaKarenina	129	17	19	n	pl	PKM.uit	de handen
Tolstoy_AnnaKarenina	129	22	23	n	sg	PKM.in	gewoonte
Tolstoy_AnnaKarenina	129	23	25	n	pl	OBJ	alle zakken
Tolstoy_AnnaKarenina	129	26	27	n	pl	OBJ	cigaretten
Tolstoy_AnnaKarenina	129	28	29	n	sg	OBJ	brieventasch
Tolstoy_AnnaKarenina	129	30	31	n	sg	OBJ	lucifersdoos
Tolstoy_AnnaKarenina	129	32	38	n	sg	OBJ	horloge met dubbelen ketting en breloques
Tolstoy_AnnaKarenina	129	40	42	n	sg	OBJ	den zakdoek
Tolstoy_AnnaKarenina	129	59	61	n	sg	PKM.in	zijn ongeluk
Tolstoy_AnnaKarenina	129	71	73	n	sg	LOC.punt	de leeskamer
Tolstoy_AnnaKarenina	129	77	79	n	sg	OBJ	de koffie, koffie, koffie, zijn koffie
Tolstoy_AnnaKarenina	129	82	83	n	pl	OBJ	brieven, De brieven, de brieven
Tolstoy_AnnaKarenina	129	84	85	n	pl	OBJ	papieren
Tolstoy_AnnaKarenina	131	0	2	n	sg	OBJ	Een daarvan, Die brief
Tolstoy_AnnaKarenina	132	3	5	fm	sg	PER.misc	een makelaar, die
Tolstoy_AnnaKarenina	132	7	14	n	sg	LOC.punt	het bosch op het landgoed zijner vrouw, het bosch
Tolstoy_AnnaKarenina	132	10	14	n	sg	LOC.punt	het landgoed zijner vrouw
Tolstoy_AnnaKarenina	133	0	2	n	sg	MISC	Die verkoop, den verkoop van het bosch
Tolstoy_AnnaKarenina	134	15	16	f	sg	PER.fic	zijn
Tolstoy_AnnaKarenina	134	17	20	n	sg	PKM.in	een geldelijk belang, dit belang
Tolstoy_AnnaKarenina	134	24	26	n	sg	PKM.in	de gedachte, die voorstelling
Tolstoy_AnnaKarenina	135	15	17	n	pl	PKM.in	eenige aanklachten, daarbij
