# 2-1
90	betaalde	IRREALIS	-
91	.	O	-

# 5-1
0	Z'n	B-AGENT	2
1	naam	I-AGENT	2
2	was	REALIS	-
3	Japi	O	-
4	.	O	-

# 5-2
0	Z'n	O	-
1	achternaam	O	-
2	heb	O	-
3	ik	B-AGENT	5
4	nooit	O	-
5	geweten	IRREALIS	-
6	.	O	-

# 5-3
0	Bavink	B-AGENT	4
1	kwam	O	-
2	met	O	-
3	hem	O	-
4	aanzetten	REALIS	-
5	toen	O	-
6	-ie	B-AGENT	9
7	uit	O	-
8	Veere	O	-
9	terugkwam	REALIS	-
10	.	O	-

# 6-1
0	Een	O	-
1	heelen	O	-
2	zomer	O	-
3	had	O	-
4	Bavink	B-AGENT	7
5	in	O	-
6	Zeeland	O	-
7	geschilderd	REALIS	-
8	.	O	-

# 6-2
0	In	O	-
1	Veere	O	-
2	had	O	-
3	-ie	B-AGENT	8
4	Japi	O	-
5	voor	O	-
6	't	O	-
7	eerst	O	-
8	gezien	REALIS	-
9	.	O	-

# 6-3
0	Japi	B-AGENT	1
1	zat	REALIS	-
2	daar	O	-
3	maar	O	-
4	.	O	-

# 6-4
0	Bavink	B-AGENT	5
1	had	O	-
2	al	O	-
3	enkele	O	-
4	malen	O	-
5	gedacht	REALIS	-
6	:	O	-
7	wat	O	-
8	is	IRREALIS	-
9	dat	O	-
10	toch	O	-
11	voor	O	-
12	een	O	-
13	kerel	O	-
14	?	O	-

# 6-5
0	Niemand	O	-
1	wist	IRREALIS	-
2	't	O	-
3	,	O	-
4	altijd	O	-
5	vond	REALIS	-
6	je	B-AGENT	5
7	hem	B-PATIENT	5
8	ergens	O	-
9	aan	O	-
10	den	O	-
11	waterkant	O	-
12	.	O	-

# 6-6
0	Daar	O	-
1	zat	REALIS	-
2	hij	B-AGENT	1
3	maar	O	-
4	,	O	-
5	uren	O	-
6	achtereen	O	-
7	,	O	-
8	onbewegelijk	O	-
9	.	O	-

# 6-7
0	Om	O	-
1	twaalf	O	-
2	uur	O	-
3	en	O	-
4	om	O	-
5	zes	O	-
6	uur	O	-
7	ging	REALIS	-
8	ie	B-AGENT	7,16
9	voor	O	-
10	een	O	-
11	uurtje	O	-
12	naar	O	-
13	binnen	O	-
14	om	O	-
15	te	O	-
16	eten	REALIS	-
17	;	O	-
18	de	O	-
19	rest	O	-
20	van	O	-
21	den	O	-
22	dag	O	-
23	zat	REALIS	-
24	ie	B-AGENT	23
25	.	O	-

# 6-8
0	Dat	O	-
1	duurde	REALIS	-
2	een	O	-
3	week	O	-
4	of	O	-
5	drie	O	-
6	;	O	-
7	toen	O	-
8	zag	IRREALIS	-
9	Bavink	B-AGENT	8
10	hem	O	-
11	niet	O	-
12	meer	O	-
13	.	O	-

# 7-1
0	Een	O	-
1	paar	O	-
2	dagen	O	-
3	daarna	O	-
4	kwam	REALIS	-
5	Bavink	B-AGENT	4
6	van	O	-
7	Rotterdam	O	-
8	.	O	-

# 7-2
0	Af	O	-
1	en	O	-
2	toe	O	-
3	had	REALIS	-
4	hij	B-AGENT	3,13
5	behoefte	O	-
6	om	O	-
7	veel	B-PATIENT	13
8	menschen	I-PATIENT	13
9	om	O	-
10	zich	O	-
11	heen	O	-
12	te	O	-
13	zien	IRREALIS	-
14	.	O	-

# 7-3
0	Hij	B-AGENT	9,11
1	had	O	-
2	enkele	O	-
3	dagen	O	-
4	in	O	-
5	Rotterdam	O	-
6	langs	O	-
7	de	O	-
8	havens	O	-
9	gesjouwd	REALIS	-
10	en	O	-
11	had	REALIS	-
12	er	O	-
13	meer	O	-
14	dan	O	-
15	genoeg	O	-
16	van	O	-
17	.	O	-

# 7-4
0	Aan	O	-
1	boord	O	-
2	van	O	-
3	de	O	-
4	boot	O	-
5	tusschen	O	-
6	Numansdorp	O	-
7	en	O	-
8	de	O	-
9	Zijpe	O	-
10	,	O	-
11	daar	O	-
12	zat	REALIS	-
13	ie	B-AGENT	12
14	weer	O	-
15	.	O	-

# 7-5
0	Het	O	-
1	woei	REALIS	-
2	nog	O	-
3	al	O	-
4	,	O	-
5	dien	O	-
6	ochtend	O	-
7	;	O	-
8	er	O	-
9	stond	REALIS	-
10	een	O	-
11	flink	O	-
12	koudje	O	-
13	wind	O	-
14	en	O	-
15	het	B-AGENT	17
16	water	I-AGENT	17
17	liep	REALIS	-
18	met	O	-
19	witte	O	-
20	koppen	O	-
21	.	O	-

# 7-6
0	Af	O	-
1	en	O	-
2	toe	O	-
3	spatte	REALIS	-
4	't	B-AGENT	3
5	op	O	-
6	't	O	-
7	voorschip	O	-
8	over	O	-
9	de	O	-
10	verschansing	O	-
11	.	O	-

# 7-7
0	De	B-AGENT	6
1	glazen	I-AGENT	6
2	tochtdeuren	I-AGENT	6
3	op	I-AGENT	6
4	't	I-AGENT	6
5	voordek	I-AGENT	6
6	waren	REALIS	-
7	dicht	O	-
8	;	O	-
9	op	O	-
10	't	O	-
11	voorschip	O	-
12	zat	IRREALIS	-
13	niemand	O	-
14	.	O	-

# 7-8
0	Alleen	O	-
1	Japi	B-AGENT	2,5,10
2	zat	REALIS	-
3	daar	O	-
4	,	O	-
5	tuurde	REALIS	-
6	over	O	-
7	de	O	-
8	verschansing	O	-
9	en	O	-
10	werd	REALIS	-
11	deerlijk	O	-
12	nat	O	-
13	.	O	-

# 7-9
0	"	O	-
1	Kijk	IRREALIS	-
2	,	O	-
3	"	O	-
4	dacht	REALIS	-
5	Bavink	B-AGENT	4
6	,	O	-
7	"	O	-
8	daar	O	-
9	heb	REALIS	-
10	je	B-AGENT	9
11	waarachtig	O	-
12	diezelfde	O	-
13	kerel	O	-
14	.	O	-
15	"	O	-

# 7-10
0	Hij	-	-
1	ging	-	-
2	bij	-	-
3	hem	-	-
4	staan	-	-
5	.	-	-

# 7-11
0	De	B-AGENT	2,4
1	boot	I-AGENT	2,4
2	rolde	REALIS	-
3	en	O	-
4	steigerde	REALIS	-
5	.	O	-

# 7-12
0	Japi	B-AGENT	1,6,11,14
1	zat	REALIS	-
2	op	O	-
3	z'n	O	-
4	bankje	O	-
5	,	O	-
6	hield	REALIS	-
7	z'n	B-PATIENT	6
8	pet	I-PATIENT	6
9	vast	O	-
10	en	O	-
11	liet	REALIS	-
12	zich	O	-
13	nat	O	-
14	worden	REALIS	-
15	.	O	-

# 7-13
0	Het	-	-
1	duurde	-	-
2	nog	-	-
3	al	-	-
4	wat	-	-
5	,	-	-
6	voordat	-	-
7	ie	-	-
8	merkte	-	-
9	,	-	-
10	dat	-	-
11	er	-	-
12	iemand	-	-
13	bij	-	-
14	hem	-	-
15	stond	-	-
16	.	-	-

# 7-14
0	"	O	-
1	Lekker	O	-
2	weertje	O	-
3	,	O	-
4	meester	O	-
5	"	O	-
6	,	O	-
7	zei	REALIS	-
8	Bavink	B-AGENT	7
9	.	O	-

# 7-15
0	Japi	B-AGENT	1,10
1	keek	REALIS	-
2	'm	O	-
3	aan	O	-
4	met	O	-
5	z'n	O	-
6	groote	O	-
7	blauwe	O	-
8	oogen	O	-
9	en	O	-
10	hield	REALIS	-
11	aldoor	O	-
12	z'n	B-PATIENT	10
13	pet	I-PATIENT	10
14	vast	O	-
15	.	O	-

# 7-16
0	Meteen	O	-
1	kwam	REALIS	-
2	er	O	-
3	een	B-AGENT	1
4	plons	I-AGENT	1
5	water	I-AGENT	1
6	over	O	-
7	boord	O	-
8	,	O	-
9	de	B-AGENT	11
10	droppels	I-AGENT	11
11	stonden	REALIS	-
12	op	O	-
13	z'n	O	-
14	gezicht	O	-
15	.	O	-

# 7-17
0	"	O	-
1	Nogal	O	-
2	"	O	-
3	,	O	-
4	zei	REALIS	-
5	Japi	B-AGENT	4
6	.	O	-

# 7-18
0	Met	O	-
1	een	O	-
2	plof	O	-
3	kwam	REALIS	-
4	't	B-AGENT	3,11
5	voorschip	I-AGENT	3,11
6	op	O	-
7	't	O	-
8	water	O	-
9	neer	O	-
10	en	O	-
11	stootte	REALIS	-
12	.	O	-

# 7-19
0	Een	-	-
1	heer	-	-
2	trachtte	-	-
3	tevergeefs	-	-
4	de	-	-
5	deur	-	-
6	van	-	-
7	den	-	-
8	glazen	-	-
9	salon	-	-
10	open	-	-
11	te	-	-
12	maken	-	-
13	,	-	-
14	waar	-	-
15	de	-	-
16	wind	-	-
17	op	-	-
18	stond	-	-
19	.	-	-

# 7-20
0	"	O	-
1	We	B-AGENT	2
2	zijn	REALIS	-
3	mooi	O	-
4	op	O	-
5	tijd	O	-
6	"	O	-
7	,	O	-
8	zei	REALIS	-
9	Bavink	B-AGENT	8
10	,	O	-
11	om	O	-
12	wat	O	-
13	te	O	-
14	zeggen	REALIS	-
15	.	O	-

# 7-21
0	"	O	-
1	Zoo	O	-
2	?	O	-
3	"	O	-
4	zei	REALIS	-
5	Japi	B-AGENT	4
6	,	O	-
7	"	O	-
8	ik	B-AGENT	9
9	weet	IRREALIS	-
10	van	O	-
11	geen	O	-
12	tijd	O	-
13	.	O	-
14	"	O	-

# 7-22
0	't	B-AGENT	2
1	Gesprek	I-AGENT	2
2	hokte	REALIS	-
3	wat	O	-
4	.	O	-

# 7-23
0	Japi	B-AGENT	1
1	keek	REALIS	-
2	in	O	-
3	de	O	-
4	golven	O	-
5	.	O	-

# 7-24
0	Bavink	B-AGENT	1,9
1	keek	REALIS	-
2	naar	O	-
3	de	O	-
4	grijze	O	-
5	pet	O	-
6	van	O	-
7	Japi	B-AGENT	17
8	en	O	-
9	dacht	REALIS	-
10	wat	O	-
11	dat	O	-
12	toch	O	-
13	voor	O	-
14	een	O	-
15	kerel	O	-
16	zou	O	-
17	zijn	REALIS	-
18	.	O	-

# 7-25
0	In	O	-
1	eens	O	-
2	zei	REALIS	-
3	Japi	B-AGENT	2
4	:	O	-
5	"	O	-
6	kijk	IRREALIS	-
7	eens	O	-
8	,	O	-
9	een	O	-
10	regenboog	O	-
11	in	O	-
12	't	O	-
13	water	O	-
14	.	O	-
15	"	O	-

# 7-26
0	Je	B-AGENT	8
1	kon	O	-
2	in	O	-
3	't	O	-
4	water	O	-
5	een	B-PATIENT	8
6	eindje	I-PATIENT	8
7	regenboog	I-PATIENT	8
8	zien	REALIS	-
9	,	O	-
10	aan	O	-
11	de	O	-
12	lucht	O	-
13	stond	IRREALIS	-
14	niets	O	-
15	.	O	-

# 7-27
0	Nog	O	-
1	eens	O	-
2	keek	REALIS	-
3	Japi	B-AGENT	2,12
4	Bavink	O	-
5	met	O	-
6	z'n	O	-
7	groote	O	-
8	blauwe	O	-
9	oogen	O	-
10	aan	O	-
11	en	O	-
12	werd	REALIS	-
13	plotseling	O	-
14	spraakzaam	O	-
15	.	O	-

# 8-1
0	"	O	-
1	Ik	B-AGENT	2
2	vind	REALIS	-
3	't	O	-
4	hier	O	-
5	verdomd	O	-
6	leuk	O	-
7	"	O	-
8	,	O	-
9	zei	REALIS	-
10	-ie	B-AGENT	9
11	,	O	-
12	"	O	-
13	't	O	-
14	is	REALIS	-
15	jammer	O	-
16	,	O	-
17	dat	O	-
18	't	O	-
19	zoo	O	-
20	niet	O	-
21	altijd	O	-
22	blijft	IRREALIS	-
23	.	O	-
24	"	O	-

# 8-2
0	"	O	-
1	Over	O	-
2	een	O	-
3	uurtje	O	-
4	zijn	IRREALIS	-
5	we	B-AGENT	4
6	aan	O	-
7	"	O	-
8	,	O	-
9	zei	REALIS	-
10	Bavink	B-AGENT	9
11	.	O	-

# 8-3
0	"	O	-
1	Moet	IRREALIS	-
2	u	B-AGENT	1
3	naar	O	-
4	Zierikzee	O	-
5	?	O	-
6	"	O	-
7	vroeg	REALIS	-
8	Japi	B-AGENT	7
9	.	O	-

# 9-1
0	"	O	-
1	Dat	O	-
2	wil	O	-
3	zeggen	REALIS	-
4	"	O	-
5	,	O	-
6	zei	REALIS	-
7	Bavink	B-AGENT	6,11
8	,	O	-
9	"	O	-
10	ik	O	-
11	ga	REALIS	-
12	vanavond	O	-
13	door	O	-
14	naar	O	-
15	Veere	O	-
16	.	O	-
17	"	O	-

# 9-2
0	"	-	-
1	Zoo	-	-
2	"	-	-
3	,	-	-
4	zei	-	-
5	Japi	-	-
6	,	-	-
7	"	-	-
8	is	-	-
9	u	-	-
10	daar	-	-
11	gelogeerd	-	-
12	?	-	-
13	"	-	-

# 10-1
0	"	O	-
1	Ja	O	-
2	,	O	-
3	daar	O	-
4	ben	O	-
5	ik	B-PATIENT	6
6	gelogeerd	REALIS	-
7	en	O	-
8	is	IRREALIS	-
9	u	B-AGENT	8,22
10	niet	O	-
11	die	O	-
12	heer	O	-
13	uit	O	-
14	Amsterdam	O	-
15	,	O	-
16	die	O	-
17	altijd	O	-
18	maar	O	-
19	aan	O	-
20	den	O	-
21	waterkant	O	-
22	zit	IRREALIS	-
23	?	O	-
24	"	O	-

# 10-2
0	Toen	O	-
1	moest	O	-
2	Japi	B-AGENT	3,5,9
3	lachen	REALIS	-
4	en	O	-
5	zei	REALIS	-
6	:	O	-
7	"	O	-
8	Ik	O	-
9	zit	REALIS	-
10	nog	O	-
11	al	O	-
12	eens	O	-
13	aan	O	-
14	den	O	-
15	waterkant	O	-
16	,	O	-
17	altijd	O	-
18	is	REALIS	-
19	een	O	-
20	beetje	O	-
21	sterk	O	-
22	.	O	-

# 10-3
0	's	O	-
1	Nachts	O	-
2	lig	REALIS	-
3	ik	B-AGENT	2
4	op	O	-
5	m'n	O	-
6	bed	O	-
7	,	O	-
8	ik	B-AGENT	9,17,20
9	heb	REALIS	-
10	een	O	-
11	uur	O	-
12	noodig	O	-
13	om	O	-
14	me	O	-
15	aan	O	-
16	te	O	-
17	kleeden	REALIS	-
18	en	O	-
19	te	O	-
20	ontbijten	REALIS	-
21	,	O	-
22	een	O	-
23	half	O	-
24	uur	O	-
25	zit	REALIS	-
26	ik	B-AGENT	25
27	aan	O	-
28	mijn	O	-
29	lunch	O	-
30	en	O	-
31	om	O	-
32	zes	O	-
33	uur	O	-
34	moet	REALIS	-
35	ik	B-AGENT	34,37
36	weer	O	-
37	eten	REALIS	-
38	.	O	-

# 10-4
0	Maar	O	-
1	ik	B-AGENT	2
2	zit	REALIS	-
3	nog	O	-
4	al	O	-
5	eens	O	-
6	aan	O	-
7	den	O	-
8	waterkant	O	-
9	.	O	-

# 10-5
0	Daarvoor	O	-
1	kom	REALIS	-
2	ik	B-AGENT	1
3	naar	O	-
4	Zeeland	O	-
5	.	O	-

# 10-6
0	Ik	B-AGENT	1
1	maak	REALIS	-
2	me	O	-
3	nog	O	-
4	veel	O	-
5	te	O	-
6	druk	O	-
7	.	O	-

# 10-7
0	Van	O	-
1	de	O	-
2	week	O	-
3	ben	O	-
4	ik	B-AGENT	7
5	naar	O	-
6	Amsterdam	O	-
7	geweest	REALIS	-
8	.	O	-

# 10-8
0	Ik	-	-
1	moest	-	-
2	wel	-	-
3	,	-	-
4	m'n	-	-
5	centen	-	-
6	waren	-	-
7	op	-	-
8	.	-	-
9	"	-	-

# 11-1
0	"	O	-
1	Is	IRREALIS	-
2	u	B-AGENT	1
3	Amsterdammer	O	-
4	?	O	-
5	"	O	-
6	vroeg	REALIS	-
7	Bavink	B-AGENT	6
8	.	O	-

# 11-2
0	"	O	-
1	Ja	O	-
2	,	O	-
3	Goddank	O	-
4	"	O	-
5	,	O	-
6	zei	REALIS	-
7	Japi	B-AGENT	6
8	.	O	-

# 11-3
0	"	O	-
1	Ik	O	-
2	ook	O	-
3	"	O	-
4	,	O	-
5	zei	REALIS	-
6	Bavink	B-AGENT	5
7	.	O	-

# 11-4
0	"	O	-
1	U	B-AGENT	2
2	schildert	IRREALIS	-
3	niet	O	-
4	?	O	-
5	"	O	-
6	vroeg	REALIS	-
7	Bavink	B-AGENT	6
8	.	O	-

# 11-5
0	Het	O	-
1	was	REALIS	-
2	een	O	-
3	rare	O	-
4	burgermansvraag	O	-
5	,	O	-
6	maar	O	-
7	Bavink	B-AGENT	8
8	dacht	REALIS	-
9	aldoor	O	-
10	maar	O	-
11	:	O	-
12	wat	O	-
13	zou	O	-
14	dat	O	-
15	toch	O	-
16	voor	O	-
17	een	O	-
18	kerel	O	-
19	wezen	IRREALIS	-
20	?	O	-

# 11-6
0	"	O	-
1	Nee	O	-
2	Goddank	O	-
3	"	O	-
4	,	O	-
5	zei	REALIS	-
6	Japi	B-AGENT	5
7	,	O	-
8	"	O	-
9	en	O	-
10	ik	B-AGENT	11
11	dicht	IRREALIS	-
12	ook	O	-
13	niet	O	-
14	en	O	-
15	ik	B-AGENT	16
16	ben	IRREALIS	-
17	geen	O	-
18	natuurvriend	O	-
19	en	O	-
20	geen	O	-
21	anarchist	O	-
22	.	O	-

# 11-7
0	Ik	B-AGENT	1
1	ben	IRREALIS	-
2	Goddank	O	-
3	heelemaal	O	-
4	niks	O	-
5	.	O	-
6	"	O	-

# 12-1
0	Dat	-	-
1	kon	-	-
2	Bavink	-	-
3	wel	-	-
4	bekoren	-	-
5	.	-	-

# 13-1
0	Het	B-AGENT	2,4,6,8
1	schip	I-AGENT	2,4,6,8
2	steigerde	REALIS	-
3	,	O	-
4	kwakte	REALIS	-
5	,	O	-
6	rolde	REALIS	-
7	en	O	-
8	slingerde	REALIS	-
9	;	O	-
10	het	B-AGENT	12,14
11	water	I-AGENT	12,14
12	spatte	REALIS	-
13	en	O	-
14	plenste	REALIS	-
15	over	O	-
16	de	O	-
17	verschansing	O	-
18	;	O	-
19	niemand	O	-
20	anders	O	-
21	was	O	-
22	aan	O	-
23	dek	O	-
24	te	O	-
25	bekennen	IRREALIS	-
26	.	O	-

# 13-2
0	Vóóruit	O	-
1	was	O	-
2	het	B-AGENT	4
3	water	I-AGENT	4
4	onafzienbaar	REALIS	-
5	,	O	-
6	vol	O	-
7	witte	O	-
8	koppen	O	-
9	,	O	-
10	de	O	-
11	schaduw	O	-
12	van	O	-
13	een	O	-
14	groote	O	-
15	wolk	O	-
16	was	O	-
17	een	O	-
18	drijvend	O	-
19	eiland	O	-
20	;	O	-
21	heel	O	-
22	in	O	-
23	de	O	-
24	verte	O	-
25	voer	REALIS	-
26	stampend	O	-
27	een	O	-
28	zwarte	B-AGENT	25
29	vrachtboot	I-AGENT	25
30	voor	O	-
31	hen	O	-
32	uit	O	-
33	.	O	-

# 13-3
0	"	O	-
1	Kijk	IRREALIS	-
2	"	O	-
3	,	O	-
4	zei	REALIS	-
5	Japi	B-AGENT	4
6	,	O	-
7	"	O	-
8	de	B-PATIENT	1
9	Stad	I-PATIENT	1
10	Gent	I-PATIENT	1
11	.	O	-
12	"	O	-

# 13-4
0	Je	B-AGENT	1
1	zag	REALIS	-
2	in	O	-
3	de	O	-
4	verte	O	-
5	het	B-AGENT	13
6	water	I-AGENT	13
7	aan	O	-
8	weerszijden	O	-
9	van	O	-
10	de	O	-
11	boeg	O	-
12	hoog	O	-
13	opvliegen	REALIS	-
14	;	O	-
15	om	O	-
16	de	O	-
17	schroef	O	-
18	zag	REALIS	-
19	je	B-AGENT	18
20	het	O	-
21	woelen	REALIS	-
22	en	O	-
23	bruisen	REALIS	-
24	en	O	-
25	schuimen	REALIS	-
26	.	O	-

# 13-5
0	Hol	O	-
1	liepen	REALIS	-
2	de	B-AGENT	1
3	golven	I-AGENT	1
4	met	I-AGENT	1
5	scherpe	I-AGENT	1
6	kammen	I-AGENT	1
7	,	O	-
8	groen	O	-
9	en	O	-
10	blauw	O	-
11	en	O	-
12	geel	O	-
13	en	O	-
14	grijs	O	-
15	en	O	-
16	wit	O	-
17	,	O	-
18	al	O	-
19	naar	O	-
20	de	O	-
21	diepte	O	-
22	en	O	-
23	de	O	-
24	weerspiegeling	O	-
25	van	O	-
26	de	O	-
27	wolken	O	-
28	,	O	-
29	nergens	O	-
30	en	O	-
31	geen	O	-
32	oogenblik	O	-
33	't	O	-
34	zelfde	O	-
35	.	O	-

# 13-6
0	Een	B-AGENT	3
1	klein	I-AGENT	3
2	sleepbootje	I-AGENT	3
3	sleepte	REALIS	-
4	een	B-PATIENT	3
5	aak	I-PATIENT	3
6	en	O	-
7	twee	B-PATIENT	3
8	tjalken	I-PATIENT	3
9	.	O	-

# 14-1
0	"	O	-
1	Nee	O	-
2	"	O	-
3	,	O	-
4	zei	REALIS	-
5	Japi	B-AGENT	4,9,13
6	,	O	-
7	"	O	-
8	ik	O	-
9	ben	IRREALIS	-
10	niks	O	-
11	en	O	-
12	ik	O	-
13	doe	IRREALIS	-
14	niks	O	-
15	.	O	-

# 14-2
0	Eigenlijk	O	-
1	doe	REALIS	-
2	ik	B-AGENT	1
3	nog	O	-
4	veel	O	-
5	te	O	-
6	veel	O	-
7	.	O	-

# 14-3
0	Ik	B-AGENT	1,4
1	ben	REALIS	-
2	bezig	O	-
3	te	O	-
4	versterven	IRREALIS	-
5	.	O	-

# 14-4
0	Het	B-AGENT	2
1	beste	I-AGENT	2
2	is	REALIS	-
3	,	O	-
4	dat	O	-
5	ik	B-AGENT	8
6	maar	O	-
7	stil	O	-
8	zit	REALIS	-
9	,	O	-
10	bewegen	O	-
11	en	O	-
12	denken	O	-
13	is	REALIS	-
14	goed	O	-
15	voor	O	-
16	domme	O	-
17	menschen	O	-
18	.	O	-

# 14-5
0	Ik	B-AGENT	1
1	denk	IRREALIS	-
2	ook	O	-
3	niet	O	-
4	.	O	-

# 14-6
0	't	O	-
1	Is	REALIS	-
2	jammer	O	-
3	dat	O	-
4	ik	B-AGENT	5,7
5	eten	REALIS	-
6	en	O	-
7	slapen	REALIS	-
8	moet	O	-
9	.	O	-

# 14-7
0	Liefst	O	-
1	zou	O	-
2	ik	B-AGENT	7
3	dag	O	-
4	en	O	-
5	nacht	O	-
6	blijven	O	-
7	doorzitten	IRREALIS	-
8	.	O	-
9	"	O	-

# 15-1
0	Bavink	B-AGENT	1,6
1	begon	REALIS	-
2	't	O	-
3	geval	O	-
4	interessant	O	-
5	te	O	-
6	vinden	REALIS	-
7	.	O	-

# 15-2
0	Hij	B-AGENT	1
1	knikte	REALIS	-
2	maar	O	-
3	.	O	-

# 15-3
0	Nog	-	-
1	altijd	-	-
2	hield	-	-
3	Japi	-	-
4	z'n	-	-
5	pet	-	-
6	vast	-	-
7	met	-	-
8	z'n	-	-
9	rechterhand	-	-
10	,	-	-
11	z'n	-	-
12	rechterarm	-	-
13	steunde	-	-
14	op	-	-
15	de	-	-
16	verschansing	-	-
17	.	-	-

# 15-4
0	't	-	-
1	Woei	-	-
2	zoo	-	-
3	hard	-	-
4	,	-	-
5	dat	-	-
6	Bavink	-	-
7	z'n	-	-
8	hand	-	-
9	opzij	-	-
10	van	-	-
11	z'n	-	-
12	neus	-	-
13	moest	-	-
14	houden	-	-
15	om	-	-
16	adem	-	-
17	te	-	-
18	halen	-	-
19	.	-	-

# 15-5
0	Japi	B-AGENT	1,8
1	zat	REALIS	-
2	daar	O	-
3	maar	O	-
4	,	O	-
5	alsof	O	-
6	hij	O	-
7	thuis	O	-
8	was	IRREALIS	-
9	.	O	-

# 15-6
0	Toen	O	-
1	vertelde	REALIS	-
2	Japi	B-AGENT	1,7,15
3	dat	O	-
4	ie	O	-
5	van	O	-
6	plan	O	-
7	was	REALIS	-
8	,	O	-
9	nog	O	-
10	enkele	O	-
11	weken	O	-
12	in	O	-
13	Veere	O	-
14	te	O	-
15	zitten	REALIS	-
16	,	O	-
17	tot	O	-
18	zijn	B-AGENT	21
19	geld	I-AGENT	21
20	op	O	-
21	was	REALIS	-
22	.	O	-

# 16-1
0	Schilderen	O	-
1	leek	REALIS	-
2	'm	B-AGENT	1
3	wel	O	-
4	aardig	O	-
5	,	O	-
