# 2-1
2	begonnen	O	-
3	met	O	-
4	versjes	O	-
5	over	O	-
6	"	O	-
7	wetende	O	-
8	oogen	O	-
9	.	O	-
10	"	O	-

# 7-9
0	Toen	O	-
1	zei	REALIS	-
2	er	O	-
3	één	B-AGENT	1
4	,	O	-
5	dat	O	-
6	't	O	-
7	allemaal	O	-
8	bedrog	O	-
9	was	IRREALIS	-
10	,	O	-
11	een	O	-
12	vroom	O	-
13	bedrog	O	-
14	van	O	-
15	God	O	-
16	.	O	-

# 7-10
0	Dat	O	-
1	ze	B-AGENT	3,7
2	niets	O	-
3	wisten	IRREALIS	-
4	en	O	-
5	alleen	O	-
6	maar	O	-
7	keken	REALIS	-
8	alsof	O	-
9	,	O	-
10	zonder	O	-
11	dat	O	-
12	ze	B-AGENT	15
13	't	O	-
14	konden	O	-
15	helpen	IRREALIS	-
16	.	O	-

# 7-11
0	Nooit	O	-
1	had	O	-
2	God	B-AGENT	5
3	er	O	-
4	over	O	-
5	nagedacht	IRREALIS	-
6	.	O	-

# 8-1
0	Tegenwoordig	O	-
1	brachten	REALIS	-
2	ze	B-AGENT	1
3	hem	B-PATIENT	1,8
4	over	O	-
5	alles	O	-
6	aan	O	-
7	't	O	-
8	denken	REALIS	-
9	.	O	-

# 8-2
0	En	O	-
1	't	O	-
2	was	REALIS	-
3	toch	O	-
4	zoo	O	-
5	noodig	O	-
6	,	O	-
7	dat	O	-
8	de	B-AGENT	14
9	hoofden	I-AGENT	14
10	bij	O	-
11	de	O	-
12	zaken	O	-
13	werden	O	-
14	gehouden	REALIS	-
15	.	O	-

# 8-3
0	De	B-AGENT	7
1	keizer	I-AGENT	7
2	had	O	-
3	't	O	-
4	nog	O	-
5	onlangs	O	-
6	weer	O	-
7	gezegd	REALIS	-
8	:	O	-
9	"	O	-
10	Der	O	-
11	Tüchtigkeit	O	-
12	ist	REALIS	-
13	die	O	-
14	Welt	O	-
15	"	O	-
16	.	O	-

# 8-4
0	Maar	O	-
1	als	O	-
2	je	B-AGENT	8,9
3	eenmaal	O	-
4	over	O	-
5	iets	O	-
6	aan	O	-
7	't	O	-
8	prakkizeeren	REALIS	-
9	raakte	REALIS	-
10	kwam	REALIS	-
11	je	B-AGENT	10
12	er	O	-
13	zoo	O	-
14	makkelijk	O	-
15	niet	O	-
16	weer	O	-
17	af	O	-
18	.	O	-

# 8-5
0	Nu	O	-
1	ie	B-AGENT	5
2	er	O	-
3	eenmaal	O	-
4	op	O	-
5	lette	REALIS	-
6	,	O	-
7	zag	REALIS	-
8	ie	B-AGENT	7
9	honderde	O	-
10	,	O	-
11	duizende	O	-
12	van	O	-
13	die	O	-
14	meisjes	O	-
15	,	O	-
16	telkens	O	-
17	weer	O	-
18	anderen	O	-
19	en	O	-
20	telkens	O	-
21	weer	O	-
22	dezelfden	O	-
23	.	O	-

# 8-6
0	Zoodat	O	-
1	ie	B-AGENT	5
2	soms	O	-
3	niet	O	-
4	meer	O	-
5	wist	IRREALIS	-
6	of	O	-
7	ie	B-AGENT	11
8	er	O	-
9	tienduizend	O	-
10	had	O	-
11	gezien	REALIS	-
12	of	O	-
13	één	O	-
14	,	O	-
15	tienduizendmaal	O	-
16	.	O	-

# 8-7
0	"	O	-
1	Heer	B-AGENT	10
2	in	I-AGENT	10
3	den	I-AGENT	10
4	hemel	I-AGENT	10
5	had	O	-
6	hij	O	-
7	al	O	-
8	die	B-PATIENT	10
9	meisjes	I-PATIENT	10
10	geschapen	IRREALIS	-
11	?	O	-

# 8-8
0	Of	-	-
1	was	-	-
2	't	-	-
3	een	-	-
4	grapje	-	-
5	van	-	-
6	den	-	-
7	duivel	-	-
8	,	-	-
9	al	-	-
10	die	-	-
11	wetende	-	-
12	oogen	-	-
13	?	-	-
14	"	-	-

# 8-9
0	Kijk	-	-
1	,	-	-
2	daar	-	-
3	gaat	-	-
4	't	-	-
5	dichtertje	-	-
6	.	-	-

# 8-10
0	Toch	O	-
1	wel	O	-
2	een	B-PATIENT	26
3	knap	I-PATIENT	26
4	,	I-PATIENT	26
5	jong	I-PATIENT	26
6	ventje	I-PATIENT	26
7	,	O	-
8	zoo	O	-
9	slank	O	-
10	,	O	-
11	zoo'n	O	-
12	aardig	O	-
13	gladgeschoren	O	-
14	jongensgezicht	O	-
15	,	O	-
16	alleen	O	-
17	een	O	-
18	paar	O	-
19	stutten	O	-
20	voor	O	-
21	de	O	-
22	ooren	O	-
23	,	O	-
24	en	O	-
25	zoo	O	-
26	verbrand	REALIS	-
27	door	O	-
28	de	B-AGENT	26
29	zon	I-AGENT	26
30	.	O	-

# 8-11
0	Hij	B-AGENT	1
1	groet	REALIS	-
2	iemand	O	-
3	.	O	-

# 8-12
0	Z'n	B-PATIENT	3
1	strooien	I-PATIENT	3
2	hoedje	I-PATIENT	3
3	lichtten	REALIS	-
4	-ie	B-AGENT	3
5	even	O	-
6	op	O	-
7	van	O	-
8	zijn	O	-
9	kort	O	-
10	geknipte	O	-
11	haren	O	-
12	.	O	-

# 9-1
0	Raar	O	-
1	toch	O	-
2	,	O	-
3	zoo	O	-
4	kaal	O	-
5	,	O	-
6	maar	O	-
7	't	O	-
8	was	IRREALIS	-
9	toch	O	-
10	vast	O	-
11	wel	O	-
12	een	B-AGENT	8
13	dichtertje	I-AGENT	8
14	,	O	-
15	want	O	-
16	God	B-AGENT	17
17	begreep	IRREALIS	-
18	niets	O	-
19	van	O	-
20	'm	O	-
21	en	O	-
22	Potgieter	O	-
23	ook	O	-
24	niet	O	-
25	.	O	-

# 9-2
0	En	O	-
1	professor	O	-
2	Volmer	O	-
3	verachttenem	O	-
4	.	O	-

# 10-1
0	En	O	-
1	hij	B-AGENT	2
2	leed	REALIS	-
3	ijselijk	O	-
4	van	O	-
5	die	O	-
6	wetende	O	-
7	oogen	O	-
8	,	O	-
9	zooals	O	-
10	geen	O	-
11	rechtschapen	O	-
12	mensch	O	-
13	.	O	-

# 10-2
0	De	B-AGENT	5
1	duivel	I-AGENT	5
2	hattem	O	-
3	leelijk	O	-
4	te	O	-
5	pakken	REALIS	-
6	.	O	-

# 10-3
0	Hij	-	-
1	was	-	-
2	een	-	-
3	zwak	-	-
4	dichtertje	-	-
5	,	-	-
6	kindsch	-	-
7	werd	-	-
8	-ie	-	-
9	er	-	-
10	van	-	-
11	.	-	-

# 10-4
0	Hij	B-AGENT	1
1	bleef	REALIS	-
2	fatsoenlijk	O	-
3	van	O	-
4	zwakte	O	-
5	.	O	-

# 10-5
0	Dat	O	-
1	was	REALIS	-
2	weer	O	-
3	zoo	O	-
4	iets	O	-
5	raars	O	-
6	,	O	-
7	waar	O	-
8	God	B-AGENT	12
9	vroeger	O	-
10	nooit	O	-
11	over	O	-
12	gedacht	IRREALIS	-
13	had	O	-
14	,	O	-
15	fatsoenlijk	O	-
16	was	REALIS	-
17	fatsoenlijk	O	-
18	en	O	-
19	daarmee	O	-
20	uit	O	-
21	.	O	-

# 10-6
0	't	B-AGENT	2
1	Dichtertje	I-AGENT	2
2	wist	IRREALIS	-
3	niet	O	-
4	op	O	-
5	wie	O	-
6	hij	B-AGENT	9
7	verliefd	O	-
8	moest	O	-
9	worden	REALIS	-
10	.	O	-

# 10-7
0	Als	O	-
1	hij	B-AGENT	7
2	in	O	-
3	twee	O	-
4	wetende	O	-
5	oogen	O	-
6	had	O	-
7	gekeken	IRREALIS	-
8	,	O	-
9	zag	IRREALIS	-
10	hij	B-AGENT	9
11	er	O	-
12	dadelijk	O	-
13	weer	O	-
14	twee	O	-
15	.	O	-

# 10-8
0	Hij	-	-
1	was	-	-
2	zoo	-	-
3	zwak	-	-
4	,	-	-
5	zoo	-	-
6	lekker	-	-
7	zwak	-	-
8	.	-	-

# 10-9
0	Maar	O	-
1	als	O	-
2	ie	B-AGENT	6
3	't	B-PATIENT	6
4	vijfentwintigste	I-PATIENT	6
5	meisje	I-PATIENT	6
6	zag	REALIS	-
7	,	O	-
8	voelden	REALIS	-
9	-ie	B-AGENT	8
10	zoo	O	-
11	iets	O	-
12	raars	O	-
13	in	O	-
14	z'n	O	-
15	hersens	O	-
16	.	O	-

# 10-10
0	Hij	-	-
1	had	-	-
2	al	-	-
3	eens	-	-
4	in	-	-
5	't	-	-
6	voorbijloopen	-	-
7	op	-	-
8	't	-	-
9	terras	-	-
10	van	-	-
11	een	-	-
12	café	-	-
13	een	-	-
14	stoeltje	-	-
15	omgeschopt	-	-
16	van	-	-
17	kwaadaardigheid	-	-
18	.	-	-

# 10-11
0	Want	O	-
1	hij	B-AGENT	2
2	wist	REALIS	-
3	wel	O	-
4	,	O	-
5	dat	O	-
6	ze	B-AGENT	8
7	niets	O	-
8	wisten	IRREALIS	-
9	,	O	-
10	dat	O	-
11	ze	B-AGENT	13,28
12	dom	O	-
13	giggelden	REALIS	-
14	,	O	-
15	alleen	O	-
16	al	O	-
17	als	O	-
18	ie	B-AGENT	24
19	z'n	B-PATIENT	24
20	hoed	I-PATIENT	24
21	voor	O	-
22	hen	O	-
23	af	O	-
24	nam	IRREALIS	-
25	,	O	-
26	of	O	-
27	strak	O	-
28	keken	REALIS	-
29	,	O	-
30	omdat	O	-
31	ze	B-AGENT	32
32	stonken	REALIS	-
33	van	O	-
34	burgerjuffrouwen-ingebeeldheid	O	-
35	.	O	-

# 10-12
0	En	O	-
1	toch	O	-
2	kon	O	-
3	ie	B-AGENT	6
4	't	O	-
5	niet	O	-
6	laten	IRREALIS	-
7	.	O	-

# 10-13
0	En	O	-
1	dan	O	-
2	moest	O	-
3	ie	B-AGENT	4
4	vluchten	REALIS	-
5	naar	O	-
6	ergens	O	-
7	,	O	-
8	waar	O	-
9	geen	O	-
10	vrouwen	O	-
11	waren	IRREALIS	-
12	en	O	-
13	dan	O	-
14	maakten	REALIS	-
15	-ie	B-AGENT	14,25
16	zich	O	-
17	kwaad	O	-
18	op	O	-
19	God	O	-
20	en	O	-
21	den	O	-
22	duivel	O	-
23	tegelijk	O	-
24	en	O	-
25	zei	REALIS	-
26	dat	O	-
27	-ie	B-AGENT	29
28	idioot	O	-
29	werd	IRREALIS	-
30	en	O	-
31	dat	O	-
32	-ie	B-AGENT	40
33	nog	O	-
34	eens	O	-
35	met	O	-
36	open	O	-
37	mond	O	-
38	jaren	O	-
39	lang	O	-
40	kwijlen	IRREALIS	-
41	zou	O	-
42	,	O	-
43	een	O	-
44	leeren	O	-
45	slabbetje	O	-
46	voor	O	-
47	,	O	-
48	zonder	O	-
49	dat	O	-
50	-ie	B-AGENT	53
51	't	O	-
52	zelf	O	-
53	wist	IRREALIS	-
54	.	O	-

# 10-14
0	Maar	-	-
1	den	-	-
2	volgenden	-	-
3	dag	-	-
4	keek	-	-
5	-ie	-	-
6	weer	-	-
7	en	-	-
8	dacht	-	-
9	daarbij	-	-
10	:	-	-
11	"	-	-
12	Mon	-	-
13	âme	-	-
14	prend	-	-
15	son	-	-
16	élan	-	-
17	vers	-	-
18	l'infini	-	-
19	.	-	-
20	"	-	-

# 10-15
0	Potgieter	B-AGENT	1
1	zei	REALIS	-
2	dat	O	-
3	de	B-AGENT	6
4	vent	I-AGENT	6
5	gek	O	-
6	was	IRREALIS	-
7	en	O	-
8	dat	O	-
9	in	O	-
10	den	O	-
11	tijd	O	-
12	van	O	-
13	Piet	O	-
14	Hein	O	-
15	...	O	-

# 10-16
0	...	O	-
1	..	O	-

# 11-1
0	Dichtend	O	-
1	vervolgde	REALIS	-
2	't	O	-
3	dichtertje	B-AGENT	1
4	z'n	B-PATIENT	1
5	tocht	I-PATIENT	1
6	door	I-PATIENT	1
7	de	I-PATIENT	1
8	woestenijen	I-PATIENT	1
9	van	I-PATIENT	1
10	Amsterdam	I-PATIENT	1
11	.	O	-

# 11-2
0	Zoover	-	-
1	't	-	-
2	oog	-	-
3	reikte	-	-
4	,	-	-
5	niets	-	-
6	dan	-	-
7	Nederlandsche	-	-
8	menschen	-	-
9	.	-	-

# 11-3
0	Weer	O	-
1	groette	REALIS	-
2	-ie	B-AGENT	1
3	iemand	B-PATIENT	1
4	,	O	-
5	een	O	-
6	heer	O	-
7	met	O	-
8	hoogen	O	-
9	hoed	O	-
10	en	O	-
11	gekleede	O	-
12	jas	O	-
13	,	O	-
14	uit	O	-
15	een	O	-
16	stuk	O	-
17	van	O	-
18	Verkade	O	-
19	.	O	-

# 11-4
0	Nu	O	-
1	spraken	REALIS	-
2	ze	B-AGENT	1
3	elkaar	O	-
4	aan	O	-
5	.	O	-

# 11-5
0	Daar	-	-
1	stonden	-	-
2	ze	-	-
3	,	-	-
4	op	-	-
5	't	-	-
6	plein	-	-
7	voor	-	-
8	't	-	-
9	Centraalstation	-	-
10	.	-	-

# 12-1
0	Op	O	-
1	den	O	-
2	beganen	O	-
3	grond	O	-
4	liep	REALIS	-
5	God	B-AGENT	4
6	nu	O	-
7	met	O	-
8	z'n	O	-
9	gelen	O	-
10	strooien	O	-
11	deukhoed	O	-
12	,	O	-
13	z'n	O	-
14	wandelstok	O	-
15	met	O	-
16	zilveren	O	-
17	greep	O	-
18	,	O	-
19	z'n	B-AGENT	21
20	jas	I-AGENT	21
21	hing	REALIS	-
22	slobberig	O	-
23	en	O	-
24	breed	O	-
25	en	O	-
26	ondefinieerbaar	O	-
27	bruinig	O	-
28	over	O	-
29	z'n	O	-
30	rug	O	-
31	,	O	-
32	op	O	-
33	z'n	O	-
34	kraag	O	-
35	lag	O	-
36	roos	O	-
37	,	O	-
38	z'n	B-AGENT	40,47
39	broekspijpen	I-AGENT	40,47
40	waren	REALIS	-
41	te	O	-
42	wijd	O	-
43	en	O	-
44	te	O	-
45	lang	O	-
46	en	O	-
47	lagen	REALIS	-
48	met	O	-
49	plooien	O	-
50	op	O	-
51	z'n	O	-
52	schoenen	O	-
53	.	O	-

# 12-2
0	Z'n	O	-
1	bakkebaarden	O	-
2	kon	O	-
3	je	B-AGENT	6
4	van	O	-
5	achteren	O	-
6	zien	REALIS	-
7	en	O	-
8	toen	O	-
9	ie	B-AGENT	14
10	bezadiglijk	O	-
11	de	O	-
12	twee	O	-
13	treden	O	-
14	opstapte	REALIS	-
15	om	O	-
16	in	O	-
17	't	O	-
18	station	O	-
19	te	O	-
20	gaan	REALIS	-
21	,	O	-
22	glom	REALIS	-
23	de	B-AGENT	22
24	lage	I-AGENT	22
25	avondzon	I-AGENT	22
26	in	O	-
27	Gods	O	-
28	gepoetsten	O	-
29	linkerschoen	O	-
30	.	O	-

# 13-1
0	"	O	-
1	Wie	O	-
2	was	IRREALIS	-
3	die	B-AGENT	2
4	meneer	I-AGENT	2
5	?	O	-
6	"	O	-
7	vroeg	REALIS	-
8	't	B-AGENT	7
9	dichtertje	I-AGENT	7
10	.	O	-

# 13-2
0	"	O	-
1	God	O	-
2	"	O	-
3	zei	REALIS	-
4	de	B-AGENT	3
5	duivel	I-AGENT	3
6	en	O	-
7	de	B-AGENT	12
8	knobbels	I-AGENT	12
9	op	I-AGENT	12
10	z'n	I-AGENT	12
11	voorhoofd	I-AGENT	12
12	werden	REALIS	-
13	grooter	O	-
14	.	O	-

# 13-3
0	't	B-AGENT	2
1	Dichtertje	I-AGENT	2
2	sprak	IRREALIS	-
3	niet	O	-
4	.	O	-

# 13-4
0	"	O	-
1	Jouw	O	-
2	God	O	-
3	,	O	-
4	de	O	-
5	God	O	-
6	van	O	-
7	je	O	-
8	baas	O	-
9	en	O	-
10	van	O	-
11	je	O	-
12	schoonvader	O	-
13	en	O	-
14	van	O	-
15	je	O	-
16	baas	O	-
17	z'n	O	-
18	boekhouder	O	-
19	en	O	-
20	van	O	-
21	den	O	-
22	gérant	O	-
23	van	O	-
24	de	O	-
25	"	O	-
26	Nieuwe	O	-
27	Karseboom	O	-
28	"	O	-
29	.	O	-

# 13-5
0	De	B-AGENT	7
1	God	I-AGENT	7
2	van	O	-
3	je	O	-
4	tante	O	-
5	,	O	-
6	die	O	-
7	zei	REALIS	-
8	,	O	-
9	dat	O	-
10	je	B-AGENT	12
11	moest	O	-
12	groeten	IRREALIS	-
13	als	O	-
14	je	B-AGENT	21
15	langs	O	-
16	't	O	-
17	huis	O	-
18	van	O	-
19	je	O	-
20	baas	O	-
21	kwam	IRREALIS	-
22	in	O	-
23	Delft	O	-
24	of	O	-
25	Oldenzaal	O	-
26	,	O	-
27	waar	O	-
28	was	IRREALIS	-
29	't	O	-
30	ook	O	-
31	weer	O	-
32	,	O	-
33	ook	O	-
34	al	O	-
35	zag	IRREALIS	-
36	je	B-AGENT	35
37	niemand	O	-
38	,	O	-
39	je	B-AGENT	42
40	kon	O	-
41	nooit	O	-
42	weten	IRREALIS	-
43	wie	O	-
44	't	O	-
45	zag	IRREALIS	-
46	.	O	-

# 13-6
0	Van	O	-
1	je	B-AGENT	8
2	tante	I-AGENT	8
3	,	O	-
4	die	O	-
5	je	B-AGENT	9
6	zuster	I-AGENT	9
7	altijd	O	-
8	liet	REALIS	-
9	breien	REALIS	-
10	.	O	-

# 13-7
0	"	O	-
1	Een	B-AGENT	5
2	vrouw	I-AGENT	5
3	mag	O	-
4	niet	O	-
5	stilzitten	IRREALIS	-
6	.	O	-
7	"	O	-

# 13-8
0	De	B-AGENT	9
1	God	I-AGENT	9
2	van	I-AGENT	9
3	al	I-AGENT	9
4	die	I-AGENT	9,31
5	menschen	I-AGENT	9,31
6	,	O	-
7	die	O	-
8	zullen	O	-
9	zeggen	REALIS	-
10	:	O	-
11	"	O	-
12	Dat	O	-
13	had	O	-
14	ik	O	-
15	van	O	-
16	jou	O	-
17	niet	O	-
18	gedacht	IRREALIS	-
19	,	O	-
20	"	O	-
21	als	O	-
22	je	B-AGENT	27
23	nog	O	-
24	eens	O	-
25	probeert	O	-
26	te	O	-
27	leven	REALIS	-
28	en	O	-
29	die	O	-
30	zullen	O	-
31	zeggen	REALIS	-
32	:	O	-
33	"	O	-
34	Dat	O	-
35	had	O	-
36	ik	O	-
37	altijd	O	-
38	wel	O	-
39	gedacht	IRREALIS	-
40	,	O	-
41	dat	O	-
42	kon	O	-
43	niet	O	-
44	goed	O	-
45	gaan	IRREALIS	-
46	,	O	-
47	"	O	-
48	als	O	-
49	je	B-AGENT	54
50	later	O	-
51	in	O	-
52	't	O	-
53	werkhuis	O	-
54	moet	IRREALIS	-
55	.	O	-

# 13-9
0	De	O	-
1	God	O	-
2	,	O	-
3	die	O	-
4	niet	O	-
5	hebben	IRREALIS	-
6	kan	O	-
7	,	O	-
8	dat	O	-
9	je	B-AGENT	13
10	's	O	-
11	Zaterdagsmiddags	O	-
12	vrij	O	-
13	bent	REALIS	-
14	,	O	-
15	de	B-AGENT	5,30
16	God	I-AGENT	5,30
17	van	I-AGENT	5,30
18	meneer	I-AGENT	5,30
19	Volmer	I-AGENT	5,30
20	,	O	-
21	hoogleeraar	O	-
22	in	O	-
23	't	O	-
24	boekhouden	O	-
25	en	O	-
26	de	O	-
27	bedrijfsleer	O	-
28	,	O	-
29	die	O	-
30	vindt	REALIS	-
31	,	O	-
32	dat	O	-
33	je	B-AGENT	40
34	veel	O	-
35	te	O	-
36	veel	O	-
37	naar	O	-
38	de	O	-
39	lucht	O	-
40	kijkt	REALIS	-
41	.	O	-

# 13-10
0	De	-	-
1	God	-	-
2	van	-	-
3	allen	-	-
4	die	-	-
5	geen	-	-
6	andere	-	-
7	keus	-	-
8	hebben	-	-
9	dan	-	-
10	werken	-	-
11	of	-	-
12	vervelen	-	-
13	.	-	-

# 13-11
0	De	O	-
1	God	O	-
2	van	O	-
3	Nederland	O	-
4	,	O	-
5	van	O	-
6	heel	O	-
7	Nederland	O	-
8	,	O	-
9	van	O	-
10	Surhuisterveen	O	-
11	en	O	-
12	Spekholzerheide	O	-
13	,	O	-
14	donateur	O	-
15	van	O	-
16	den	O	-
17	Bond	O	-
18	van	O	-
19	hoofden	O	-
20	van	O	-
21	groote	O	-
22	gezinnen	O	-
23	en	O	-
24	van	O	-
25	de	O	-
26	Vereeniging	O	-
27	tot	O	-
28	opheffing	O	-
29	van	O	-
30	gevallen	O	-
31	vrouwen	O	-
32	.	O	-

# 13-12
0	Dat	O	-
1	noemen	REALIS	-
2	ze	B-AGENT	1
3	vallen	REALIS	-
4	.	O	-

# 13-13
0	Ik	B-AGENT	3
1	ben	O	-
2	ook	O	-
3	gevallen	REALIS	-
4	.	O	-
5	"	O	-

# 13-14
0	"	O	-
1	De	B-AGENT	3
2	beeldspraak	I-AGENT	3
3	is	REALIS	-
4	inderdaad	O	-
5	gebrekkig	O	-
6	"	O	-
7	,	O	-
8	zei	REALIS	-
9	't	B-AGENT	8
10	dichtertje	I-AGENT	8
11	,	O	-
12	absent	O	-
13	.	O	-

# 13-15
0	Hij	B-AGENT	5
1	had	O	-
2	al	O	-
3	dien	O	-
4	tijd	O	-
5	gekeken	REALIS	-
6	naar	O	-
7	een	B-PATIENT	5,12
8	dame	I-PATIENT	5,12
9	,	O	-
10	die	O	-
11	daar	O	-
12	stond	REALIS	-
13	te	O	-
14	wachten	O	-
15	.	O	-

# 13-16
0	Naar	O	-
1	de	O	-
2	aardige	O	-
3	scherpe	O	-
4	achterkantjes	O	-
5	van	O	-
6	haar	O	-
7	beenen	O	-
8	,	O	-
9	vlak	O	-
10	boven	O	-
11	de	O	-
12	lage	O	-
13	witte	O	-
14	schoentjes	O	-
15	.	O	-

# 13-17
0	Natuurlijk	-	-
1	had	-	-
2	ze	-	-
3	lage	-	-
4	witte	-	-
5	schoentjes	-	-
6	aan	-	-
7	met	-	-
8	korte	-	-
9	rokken	-	-
10	en	-	-
11	erg	-	-
12	open	-	-
13	geweven	-	-
14	kousen	-	-
15	,	-	-
16	waar	-	-
17	haar	-	-
18	beenen	-	-
19	wit	-	-
20	doorheen	-	-
21	schemerden	-	-
22	.	-	-

# 13-18
0	"	O	-
1	Nu	O	-
2	vallen	IRREALIS	-
3	"	O	-
4	,	O	-
5	dacht	REALIS	-
6	't	B-AGENT	5
7	dichtertje	I-AGENT	5
8	.	O	-

# 13-19
0	"	O	-
1	Mon	O	-
2	âme	O	-
3	prend	REALIS	-
4	son	O	-
5	élan	O	-
6	vers	O	-
7	l'infini	O	-
8	,	O	-
9	"	O	-
10	zei	REALIS	-
11	de	B-AGENT	10,14,22
12	Duivel	I-AGENT	10,14,22
13	en	O	-
14	glimlachte	REALIS	-
15	ironisch	O	-
16	,	O	-
17	zooals	O	-
18	hij	O	-
19	een	O	-
20	eeuwigheid	O	-
21	lang	O	-
22	geglimlacht	REALIS	-
23	had	O	-
