# 1-1
17	om	O	-
18	doodarm	O	-
19	te	O	-
20	wezen	IRREALIS	-
21	.	O	-

# 6-9
0	Wat	O	-
1	het	O	-
2	ergste	O	-
3	is	REALIS	-
4	bij	O	-
5	zulke	O	-
6	vertooningen	O	-
7	op	O	-
8	het	O	-
9	tooneel	O	-
10	,	O	-
11	het	B-AGENT	13,25,27
12	publiek	I-AGENT	13,25,27
13	gewent	REALIS	-
14	zich	O	-
15	zóó	O	-
16	aan	O	-
17	al	O	-
18	die	O	-
19	onwaarheden	O	-
20	,	O	-
21	dat	O	-
22	het	O	-
23	ze	O	-
24	mooi	O	-
25	vindt	REALIS	-
26	en	O	-
27	toejuicht	REALIS	-
28	.	O	-

# 6-10
0	Ik	-	-
1	had	-	-
2	weleens	-	-
3	lust	-	-
4	zoo'n	-	-
5	heel	-	-
6	parterre	-	-
7	in	-	-
8	't	-	-
9	water	-	-
10	te	-	-
11	gooien	-	-
12	,	-	-
13	om	-	-
14	te	-	-
15	zien	-	-
16	wie	-	-
17	dat	-	-
18	toe	-	-
19	juichen	-	-
20	gemeend	-	-
21	had	-	-
22	.	-	-

# 6-11
0	Ik	B-AGENT	5,7
1	,	O	-
2	die	O	-
3	van	O	-
4	waarheid	O	-
5	houd	REALIS	-
6	,	O	-
7	waarschuw	REALIS	-
8	ieder	B-PATIENT	7
9	dat	O	-
10	ik	B-AGENT	21
11	voor	O	-
12	't	O	-
13	opvisschen	O	-
14	van	O	-
15	mijn	O	-
16	persoon	O	-
17	geen	O	-
18	zoo	O	-
19	hoog	B-PATIENT	21
20	bergloon	I-PATIENT	21
21	betalen	IRREALIS	-
22	wil	O	-
23	.	O	-

# 6-12
0	Wie	B-AGENT	5,9
1	met	O	-
2	minder	O	-
3	niet	O	-
4	tevreden	O	-
5	is	IRREALIS	-
6	,	O	-
7	mag	O	-
8	me	O	-
9	laten	REALIS	-
10	liggen	REALIS	-
11	.	O	-

# 6-13
0	Alleen	O	-
1	Zondags	O	-
2	zou	O	-
3	ik	B-AGENT	6
4	iets	O	-
5	meer	O	-
6	geven	IRREALIS	-
7	,	O	-
8	omdat	O	-
9	ik	B-AGENT	14
10	dan	O	-
11	mijn	B-PATIENT	14
12	kantilje	I-PATIENT	14
13	ketting	I-PATIENT	14
14	draag	REALIS	-
15	,	O	-
16	en	O	-
17	een	B-PATIENT	14
18	anderen	I-PATIENT	14
19	rok	I-PATIENT	14
20	.	O	-

# 7-1
0	Ja	O	-
1	,	O	-
2	dat	B-AGENT	4
3	tooneel	I-AGENT	4
4	bederft	REALIS	-
5	velen	O	-
6	,	O	-
7	meer	O	-
8	nog	O	-
9	dan	O	-
10	de	O	-
11	romans	O	-
12	.	O	-

# 7-2
0	Het	O	-
1	is	REALIS	-
2	zoo	O	-
3	aanschouwelijk	O	-
4	!	O	-

# 7-3
0	Met	O	-
1	wat	O	-
2	klatergoud	O	-
3	en	O	-
4	wat	O	-
5	kant	O	-
6	van	O	-
7	uitgeslagen	O	-
8	papier	O	-
9	,	O	-
10	ziet	REALIS	-
11	er	O	-
12	dat	B-AGENT	10
13	alles	I-AGENT	10
14	zoo	O	-
15	aanlokkelijk	O	-
16	uit	O	-
17	.	O	-

# 7-4
0	Voor	O	-
1	kinderen	O	-
2	,	O	-
3	meen	REALIS	-
4	ik	B-AGENT	3
5	,	O	-
6	en	O	-
7	voor	O	-
8	menschen	B-AGENT	13
9	die	O	-
10	niet	O	-
11	in	O	-
12	zaken	O	-
13	zijn	IRREALIS	-
14	.	O	-

# 7-5
0	Zelfs	-	-
1	als	-	-
2	die	-	-
3	tooneelmenschen	-	-
4	armoede	-	-
5	willen	-	-
6	voorstellen	-	-
7	,	-	-
8	is	-	-
9	hun	-	-
10	voorstelling	-	-
11	altijd	-	-
12	leugenachtig	-	-
13	.	-	-

# 7-6
0	Een	-	-
1	meisje	-	-
2	wier	-	-
3	vader	-	-
4	bankroet	-	-
5	maakte	-	-
6	,	-	-
7	werkt	-	-
8	om	-	-
9	de	-	-
10	familie	-	-
11	te	-	-
12	onderhouden	-	-
13	.	-	-

# 7-7
0	Heel	O	-
1	goed	O	-
2	.	O	-

# 7-8
0	Daar	O	-
1	zit	REALIS	-
2	ze	B-AGENT	1,5,8,11
3	dan	O	-
4	te	O	-
5	naaien	REALIS	-
6	,	O	-
7	te	O	-
8	breien	REALIS	-
9	of	O	-
10	te	O	-
11	borduren	REALIS	-
12	.	O	-

# 7-9
0	Maar	-	-
1	tel	-	-
2	nu	-	-
3	eens	-	-
4	de	-	-
5	steken	-	-
6	die	-	-
7	ze	-	-
8	doet	-	-
9	gedurende	-	-
10	het	-	-
11	heele	-	-
12	bedrijf	-	-
13	.	-	-

# 7-10
0	Ze	B-AGENT	1
1	praat	REALIS	-
2	,	O	-
3	ze	B-AGENT	4
4	zucht	REALIS	-
5	,	O	-
6	ze	B-AGENT	7
7	loopt	REALIS	-
8	naar	O	-
9	't	O	-
10	venster	O	-
11	,	O	-
12	maar	O	-
13	werken	IRREALIS	-
14	doet	O	-
15	ze	B-AGENT	13
16	niet	O	-
17	.	O	-

# 7-11
0	De	B-AGENT	6,9
1	familie	I-AGENT	6,9
2	die	O	-
3	van	O	-
4	dezen	O	-
5	arbeid	O	-
6	leven	IRREALIS	-
7	kan	O	-
8	,	O	-
9	heeft	IRREALIS	-
10	weinig	O	-
11	noodig	O	-
12	.	O	-

# 7-12
0	Zoo'n	B-AGENT	2
1	meisjen	I-AGENT	2
2	is	REALIS	-
3	natuurlijk	O	-
4	de	O	-
5	heldin	O	-
6	.	O	-

# 7-13
0	Ze	B-AGENT	6
1	heeft	O	-
2	eenige	B-PATIENT	6
3	verleiders	I-PATIENT	6
4	de	O	-
5	trappen	O	-
6	afgeworpen	REALIS	-
7	,	O	-
8	ze	B-AGENT	9,24
9	roept	REALIS	-
10	gedurig	O	-
11	:	O	-
12	"	O	-
13	o	O	-
14	mijne	O	-
15	moeder	O	-
16	,	O	-
17	o	O	-
18	,	O	-
19	mijne	O	-
20	moeder	O	-
21	!	O	-
22	"	O	-
23	en	O	-
24	stelt	REALIS	-
25	dus	O	-
26	de	O	-
27	deugd	O	-
28	voor	O	-
29	.	O	-

# 7-14
0	Wat	O	-
1	is	IRREALIS	-
2	dat	O	-
3	voor	O	-
4	een	B-AGENT	1,12
5	deugd	I-AGENT	1,12
6	,	O	-
7	die	O	-
8	een	O	-
9	vol	O	-
10	jaar	O	-
11	noodig	O	-
12	heeft	IRREALIS	-
13	voor	O	-
14	een	O	-
15	paar	O	-
16	wollen	O	-
17	kousen	O	-
18	?	O	-

# 7-15
0	Geeft	IRREALIS	-
1	dit	O	-
2	alles	O	-
3	niet	O	-
4	valsche	O	-
5	denkbeelden	O	-
6	van	O	-
7	deugd	O	-
8	,	O	-
9	en	O	-
10	"	O	-
11	werken	IRREALIS	-
12	voor	O	-
13	den	O	-
14	kost	O	-
15	?	O	-
16	"	O	-

# 7-16
0	Alles	O	-
1	gekheid	O	-
2	en	O	-
3	leugens	O	-
4	!	O	-

# 8-1
0	Dan	O	-
1	komt	REALIS	-
2	haar	B-AGENT	1,22
3	eerste	I-AGENT	1,22
4	minnaar	I-AGENT	1,22
5	-	O	-
6	die	O	-
7	vroeger	O	-
8	klerk	O	-
9	was	O	-
10	aan	O	-
11	't	O	-
12	kopieboek	O	-
13	,	O	-
14	maar	O	-
15	nu	O	-
16	schatrijk	O	-
17	-	O	-
18	op-eens	O	-
19	terug	O	-
20	,	O	-
21	en	O	-
22	trouwt	REALIS	-
23	haar	B-PATIENT	22
24	.	O	-

# 8-2
0	Ook	O	-
1	weer	O	-
2	leugens	O	-
3	.	O	-

# 8-3
0	Wie	O	-
1	geld	O	-
2	heeft	REALIS	-
3	,	O	-
4	trouwt	IRREALIS	-
5	geen	O	-
6	meisjen	B-PATIENT	4
7	uit	I-PATIENT	4
8	een	I-PATIENT	4
9	gefailleerd	I-PATIENT	4
10	huis	I-PATIENT	4
11	.	O	-

# 8-4
0	En	O	-
1	als	O	-
2	ge	B-AGENT	3
3	meent	IRREALIS	-
4	,	O	-
5	dat	O	-
6	dit	O	-
7	op	O	-
8	het	O	-
9	tooneel	O	-
10	er	O	-
11	dóór	O	-
12	kan	O	-
13	als	O	-
14	uitzondering	O	-
15	,	O	-
16	blijft	REALIS	-
17	toch	O	-
18	mijn	B-AGENT	16,20
19	aanmerking	I-AGENT	16,20
20	bestaan	REALIS	-
21	,	O	-
22	dat	O	-
23	men	B-AGENT	28
24	den	B-PATIENT	28
25	zin	I-PATIENT	28
26	voor	I-PATIENT	28
27	waarheid	I-PATIENT	28
28	bederft	REALIS	-
29	bij	O	-
30	het	O	-
31	volk	O	-
32	,	O	-
33	dat	O	-
34	de	B-AGENT	38
35	uitzondering	I-AGENT	38
36	als	O	-
37	regel	O	-
38	aanneemt	REALIS	-
39	,	O	-
40	en	O	-
41	dat	O	-
42	men	B-AGENT	46,51,53
43	de	B-PATIENT	46
44	publieke	I-PATIENT	46
45	zedelijkheid	I-PATIENT	46
46	ondermijnt	REALIS	-
47	,	O	-
48	door	O	-
49	het	O	-
50	te	O	-
51	gewennen	REALIS	-
52	iets	O	-
53	toetejuichen	REALIS	-
54	op	O	-
55	het	O	-
56	tooneel	O	-
57	,	O	-
58	wat	O	-
59	door	O	-
60	elk	B-AGENT	70
61	fatsoenlijk	I-AGENT	70
62	makelaar	I-AGENT	70
63	of	O	-
64	koopman	B-AGENT	70
65	voor	O	-
66	een	O	-
67	bespottelijke	O	-
68	krankzinnigheid	O	-
69	wordt	O	-
70	gehouden	REALIS	-
71	in	O	-
72	de	O	-
73	wereld	O	-
74	.	O	-

# 8-5
0	Toen	O	-
1	ik	B-AGENT	2
2	trouwde	REALIS	-
3	,	O	-
4	waren	REALIS	-
5	wij	B-AGENT	4
6	op	O	-
7	't	O	-
8	kantoor	O	-
9	van	O	-
10	mijn	O	-
11	schoonvader	O	-
12	-	O	-
13	Last	O	-
14	&	O	-
15	Co	O	-
16	-	O	-
17	met	O	-
18	ons	O	-
19	dertienen	O	-
20	,	O	-
21	en	O	-
22	er	O	-
23	ging	REALIS	-
24	wat	O	-
25	om	O	-
26	!	O	-

# 9-1
0	En	O	-
1	nog	O	-
2	meer	O	-
3	leugens	O	-
4	op	O	-
5	het	O	-
6	tooneel	O	-
7	.	O	-

# 9-2
0	Als	O	-
1	de	B-AGENT	7,13
2	held	I-AGENT	7,13
3	met	O	-
4	zijn	O	-
5	stijven	O	-
6	komediestap	O	-
7	weggaat	IRREALIS	-
8	om	O	-
9	't	O	-
10	verdrukte	O	-
11	vaderland	O	-
12	te	O	-
13	redden	IRREALIS	-
14	,	O	-
15	waarom	O	-
16	gaat	IRREALIS	-
17	dan	O	-
18	de	B-AGENT	16
19	dubbele	I-AGENT	16
20	achterdeur	I-AGENT	16
21	altijd	O	-
22	vanzelf	O	-
23	open	O	-
24	?	O	-

# 9-3
0	En	O	-
1	verder	O	-
2	,	O	-
3	hoe	O	-
4	kan	O	-
5	de	B-AGENT	10,12,26
6	persoon	I-AGENT	10,12,26
7	die	O	-
8	in	O	-
9	verzen	O	-
10	spreekt	IRREALIS	-
11	,	O	-
12	voorzien	IRREALIS	-
13	wat	O	-
14	de	B-AGENT	17
15	ander	I-AGENT	17
16	te	O	-
17	antwoorden	IRREALIS	-
18	heeft	O	-
19	,	O	-
20	om	O	-
21	hem	B-PATIENT	26
22	't	O	-
23	rijm	O	-
24	gemakkelijk	O	-
25	te	O	-
26	maken	IRREALIS	-
27	?	O	-

# 9-4
0	Als	O	-
1	de	B-AGENT	6,26
2	veldheer	I-AGENT	6,26
3	tot	O	-
4	de	B-AGENT	30
5	prinses	I-AGENT	30
6	Zegt	IRREALIS	-
7	:	O	-
8	"	O	-
9	mevrouw	O	-
10	,	O	-
11	het	O	-
12	is	REALIS	-
13	te	O	-
14	laat	O	-
15	,	O	-
16	de	B-AGENT	19
17	poorten	I-AGENT	19
18	zijn	O	-
19	gesloten	REALIS	-
20	"	O	-
21	hoe	O	-
22	kan	O	-
23	hij	O	-
24	dan	O	-
25	vooruit	O	-
26	weten	IRREALIS	-
27	,	O	-
28	dat	O	-
29	zij	O	-
30	zeggen	REALIS	-
31	wil	O	-
32	:	O	-
33	"	O	-
34	welaan	O	-
35	dan	O	-
36	,	O	-
37	onversaagd	O	-
38	,	O	-
39	men	O	-
40	doe	O	-
41	het	O	-
42	zwaard	O	-
43	ontblooten	IRREALIS	-
44	?	O	-
45	"	O	-

# 9-5
0	Want	O	-
1	als	O	-
2	zij	B-AGENT	6
3	nu	O	-
4	eens	O	-
5	,	O	-
6	hoorende	REALIS	-
7	dat	O	-
8	de	B-AGENT	11
9	poort	I-AGENT	11
10	toe	O	-
11	was	REALIS	-
12	,	O	-
13	antwoordde	REALIS	-
14	dat	O	-
15	ze	B-AGENT	13
16	dan	O	-
17	wat	O	-
18	wachten	IRREALIS	-
19	zou	O	-
20	tot	O	-
21	er	O	-
22	geopend	IRREALIS	-
23	werd	O	-
24	,	O	-
25	of	O	-
26	dat	O	-
27	zij	B-AGENT	33
28	een	O	-
29	andermaal	O	-
30	eens	O	-
31	terug	O	-
32	zou	O	-
33	komen	IRREALIS	-
34	,	O	-
35	waar	O	-
36	bleef	IRREALIS	-
37	dan	O	-
38	maat	B-AGENT	36
39	en	I-AGENT	36
40	rijm	I-AGENT	36
41	?	O	-

# 9-6
0	Is	IRREALIS	-
1	het	O	-
2	dus	O	-
3	niet	O	-
4	een	O	-
5	pure	O	-
6	leugen	O	-
7	,	O	-
8	als	O	-
9	de	B-AGENT	14
10	veldheer	I-AGENT	14
11	de	O	-
12	prinses	O	-
13	vragend	O	-
14	aanziet	IRREALIS	-
15	,	O	-
16	om	O	-
17	te	O	-
18	weten	IRREALIS	-
19	wat	O	-
20	ze	B-AGENT	21
21	doen	IRREALIS	-
22	wil	O	-
23	na	O	-
24	't	O	-
25	poortsluiten	O	-
26	?	O	-

# 9-7
0	Nogeens	O	-
1	:	O	-
2	als	O	-
3	't	B-AGENT	9,12,19
4	mensch	I-AGENT	9,12,19
5	nu	O	-
6	eens	O	-
7	lust	O	-
8	had	O	-
9	gehad	IRREALIS	-
10	te	O	-
11	gaan	O	-
12	slapen	IRREALIS	-
13	,	O	-
14	in	O	-
15	plaats	O	-
16	van	O	-
17	iets	O	-
18	te	O	-
19	ontblooten	IRREALIS	-
20	?	O	-

# 9-8
0	Alles	O	-
1	leugens	O	-
2	!	O	-

# 10-1
0	En	-	-
1	dan	-	-
2	die	-	-
3	beloonde	-	-
4	deugd	-	-
5	!	-	-

# 10-2
0	O	O	-
1	,	O	-
2	o	O	-
3	,	O	-
4	o	O	-
5	!	O	-

# 10-3
0	Ik	-	-
1	ben	-	-
2	sedert	-	-
3	zeventien	-	-
4	jaren	-	-
5	makelaar	-	-
6	in	-	-
7	koffie	-	-
8	-	-	-
9	Lauriergracht	-	-
10	,	-	-
11	N	-	-
12	°	-	-
13	37	-	-
14	-	-	-
15	en	-	-
16	heb	-	-
17	dus	-	-
18	al	-	-
19	zoo	-	-
20	-iets	-	-
21	bijgewoond	-	-
22	,	-	-
23	maar	-	-
24	het	-	-
25	stuit	-	-
26	mij	-	-
27	altijd	-	-
28	vreeselijk	-	-
29	,	-	-
30	als	-	-
31	ik	-	-
32	de	-	-
33	goede	-	-
34	lieve	-	-
35	waarheid	-	-
36	zóó	-	-
37	zie	-	-
38	verdraaien	-	-
39	.	-	-

# 10-4
0	Beloonde	O	-
1	deugd	O	-
2	?	O	-

# 10-5
0	Is	O	-
1	't	O	-
2	niet	O	-
3	om	O	-
4	van	O	-
5	de	O	-
6	deugd	O	-
7	een	O	-
8	handelsartikel	O	-
9	te	O	-
10	maken	IRREALIS	-
11	?	O	-

# 10-6
0	Het	O	-
1	is	IRREALIS	-
2	zoo	O	-
3	niet	O	-
4	in	O	-
5	de	O	-
6	wereld	O	-
7	,	O	-
8	en	O	-
9	't	O	-
10	is	REALIS	-
11	goed	O	-
12	dat	O	-
13	het	O	-
14	niet	O	-
15	zoo	O	-
16	is	IRREALIS	-
17	.	O	-

# 10-7
0	Want	O	-
1	waar	O	-
2	bleef	IRREALIS	-
3	de	B-AGENT	2
4	verdienste	I-AGENT	2
5	,	O	-
6	als	O	-
7	de	B-AGENT	9
8	deugd	I-AGENT	9
9	beloond	IRREALIS	-
10	werd	O	-
11	?	O	-

# 10-8
0	Waartoe	O	-
1	dus	O	-
2	die	B-PATIENT	6
3	infame	I-PATIENT	6
4	leugens	I-PATIENT	6
5	altijd	O	-
6	voorgewend	IRREALIS	-
7	?	O	-

# 10-9
0	Daar	-	-
1	is	-	-
2	bij-voorbeeld	-	-
3	Lukas	-	-
4	,	-	-
5	onze	-	-
6	pakhuisknecht	-	-
7	,	-	-
8	die	-	-
9	reeds	-	-
10	bij	-	-
11	den	-	-
12	vader	-	-
13	van	-	-
14	Last	-	-
15	&	-	-
16	Co	-	-
17	heeft	-	-
18	gewerkt	-	-
19	-	-	-
20	de	-	-
21	firma	-	-
22	was	-	-
23	toen	-	-
24	Last	-	-
25	&	-	-
26	Meijer	-	-
27	,	-	-
28	maar	-	-
29	de	-	-
30	Meijers	-	-
31	zijn	-	-
32	er	-	-
33	lang	-	-
34	uit	-	-
35	-	-	-
36	dàt	-	-
37	was	-	-
38	dan	-	-
39	toch	-	-
40	wel	-	-
41	een	-	-
42	deugdzaam	-	-
43	man	-	-
44	.	-	-

# 10-10
0	Geen	O	-
1	boon	O	-
2	kwam	IRREALIS	-
3	er	O	-
4	ooit	O	-
5	te-kort	O	-
6	,	O	-
7	hij	B-AGENT	8
8	ging	REALIS	-
9	stipt	O	-
10	naar	O	-
11	de	O	-
12	kerk	O	-
13	,	O	-
14	en	O	-
15	drinken	IRREALIS	-
16	deed	O	-
17	hij	B-AGENT	15
18	niet	O	-
19	.	O	-

# 10-11
0	Als	O	-
1	mijn	B-AGENT	5
2	schoonvader	I-AGENT	5
3	te	O	-
4	Driebergen	O	-
5	was	IRREALIS	-
6	,	O	-
7	bewaarde	IRREALIS	-
8	hij	B-AGENT	7
9	het	O	-
10	huis	O	-
11	,	O	-
12	en	O	-
13	de	O	-
14	kas	O	-
15	,	O	-
16	en	O	-
17	alles	O	-
18	.	O	-

# 10-12
0	Eens	O	-
1	heeft	O	-
2	hij	B-AGENT	10
3	aan	O	-
4	de	O	-
5	Bank	O	-
6	zeventien	B-PATIENT	10,15
7	gulden	I-PATIENT	10,15
8	te	I-PATIENT	10,15
9	veel	I-PATIENT	10,15
10	ontvangen	REALIS	-
11	,	O	-
12	en	O	-
13	,	O	-
14	hij	B-AGENT	15
15	bracht	REALIS	-
16	ze	O	-
17	terug	O	-
18	.	O	-

# 10-13
0	Hij	B-AGENT	1,11
1	is	REALIS	-
2	nu	O	-
3	oud	O	-
4	en	O	-
5	jichtig	O	-
6	,	O	-
7	en	O	-
8	kan	O	-
9	niet	O	-
10	meer	O	-
11	dienen	IRREALIS	-
12	.	O	-

# 10-14
0	Nu	O	-
1	heeft	IRREALIS	-
2	hij	B-AGENT	1
3	niets	O	-
4	,	O	-
5	want	O	-
6	er	O	-
7	gaat	REALIS	-
8	veel	O	-
9	bij	O	-
10	ons	O	-
11	om	O	-
12	,	O	-
13	en	O	-
14	we	B-AGENT	15
15	hebben	REALIS	-
16	jong	O	-
17	volk	O	-
18	noodig	O	-
19	.	O	-

# 10-15
0	Welnu	O	-
1	,	O	-
2	ik	B-AGENT	3
3	houd	REALIS	-
4	dien	O	-
5	Lukas	O	-
6	voor	O	-
7	zeer	O	-
8	deugdzaam	O	-
9	,	O	-
10	maar	O	-
11	wordt	O	-
12	hij	B-AGENT	14
13	nu	O	-
14	beloond	IRREALIS	-
15	?	O	-

# 10-16
0	Komt	IRREALIS	-
1	er	O	-
2	een	B-AGENT	0,7
3	prins	I-AGENT	0,7
4	die	O	-
5	hem	O	-
6	diamanten	B-PATIENT	7
7	geeft	IRREALIS	-
8	,	O	-
9	of	O	-
10	een	B-AGENT	15
11	fee	I-AGENT	15
12	die	O	-
13	hem	O	-
14	boterhammen	B-PATIENT	15
15	smeert	IRREALIS	-
16	?	O	-

# 10-17
0	Waarachtig	O	-
1	niet	O	-
2	!	O	-

# 10-18
0	Hij	B-AGENT	1,5
1	is	REALIS	-
2	arm	O	-
3	,	O	-
4	en	O	-
5	blijft	REALIS	-
6	arm	O	-
7	,	O	-
8	en	O	-
9	dit	O	-
10	moet	O	-
11	ook	O	-
12	zoo	O	-
13	wezen	REALIS	-
14	.	O	-

# 10-19
0	Ik	B-AGENT	4
1	kan	O	-
2	hem	O	-
3	niet	O	-
4	helpen	IRREALIS	-
5	-	O	-
6	want	O	-
7	we	B-AGENT	8
8	hebben	REALIS	-
9	jong	O	-
10	volk	O	-
11	noodig	O	-
12	,	O	-
13	omdat	O	-
14	er	O	-
15	zooveel	O	-
16	bij	O	-
17	ons	O	-
18	omgaat	REALIS	-
19	-	O	-
20	maar	O	-
21	al	O	-
22	kon	IRREALIS	-
23	ik	B-AGENT	22
24	,	O	-
25	waar	O	-
26	bleef	IRREALIS	-
27	zijn	B-AGENT	26
28	verdienste	I-AGENT	26
29	,	O	-
30	als	O	-
31	hij	B-AGENT	40
32	nu	O	-
33	op	O	-
34	zijn	O	-
35	ouden	O	-
36	dag	O	-
37	een	O	-
38	gemakkelijk	O	-
39	leven	O	-
40	leiden	IRREALIS	-
41	kon	O	-
42	?	O	-

# 10-20
0	Dan	O	-
1	zouden	O	-
2	alle	O	-
3	pakhuisknechts	O	-
4	wel	O	-
5	deugdzaam	O	-
6	worden	IRREALIS	-
7	,	O	-
8	en	O	-
9	iedereen	O	-
10	,	O	-
11	hetgeen	O	-
12	Gods	O	-
13	bedoeling	O	-
14	niet	O	-
15	wezen	O	-
16	kan	IRREALIS	-
17	,	O	-
18	omdat	O	-
19	er	O	-
20	dan	O	-
21	geen	O	-
22	bijzondere	O	-
23	belooning	O	-
24	voor	O	-
25	de	O	-
26	braven	O	-
27	overbleef	IRREALIS	-
28	hier-namaals	O	-
29	.	O	-

# 10-21
0	Maar	O	-
1	op	O	-
2	een	O	-
3	tooneel	O	-
4	verdraaien	REALIS	-
5	ze	B-AGENT	4
6	dat	O	-
7	...	O	-
8	alles	O	-
9	leugens	O	-
10	!	O	-

# 11-1
0	Ik	B-AGENT	1
1	ben	REALIS	-
2	ook	O	-
3	deugdzaam	O	-
4	,	O	-
5	maar	O	-
6	vraag	IRREALIS	-
7	ik	B-AGENT	6
8	hiervoor	O	-
9	belooning	O	-
10	?	O	-

# 11-2
0	Als	O	-
1	mijn	B-AGENT	4,8
2	zaken	I-AGENT	4,8
3	goed	O	-
4	gaan	REALIS	-
5	-	O	-
6	en	O	-
7	dit	O	-
8	doen	REALIS	-
9	ze	O	-
10	-	O	-
11	als	O	-
12	mijn	B-AGENT	17
13	vrouw	I-AGENT	17
14	en	O	-
15	kinderen	B-AGENT	17
16	gezond	O	-
17	zijn	IRREALIS	-
18	,	O	-
19	zoodat	O	-
20	ik	B-AGENT	23
21	geen	O	-
22	gemaal	O	-
23	heb	IRREALIS	-
24	met	O	-
25	dokter	O	-
26	en	O	-
27	apteker	O	-
28	...	O	-
29	als	O	-
30	ik	B-AGENT	37
31	jaar-in	O	-
32	jaar-uit	O	-
33	een	B-PATIENT	37
34	sommetje	I-PATIENT	37
35	kan	O	-
36	ter-zij	O	-
37	leggen	IRREALIS	-
38	voor	O	-
39	den	O	-
40	ouden	O	-
41	dag	O	-
42	...	O	-
43	als	O	-
44	Frits	B-AGENT	46,54
45	knap	O	-
46	opgroeit	IRREALIS	-
47	,	O	-
48	om	O	-
49	later	O	-
50	in	O	-
51	mijn	O	-
52	plaats	O	-
53	te	O	-
54	komen	REALIS	-
55	als	O	-
56	ik	B-AGENT	59
57	naar	O	-
58	Driebergen	O	-
59	ga	IRREALIS	-
60	...	O	-
61	zie	IRREALIS	-
62	,	O	-
63	dan	O	-
64	ben	REALIS	-
65	ik	B-AGENT	64
66	heel	O	-
67	tevreden	O	-
68	.	O	-

# 11-3
0	Maar	-	-
1	dit	-	-
2	alles	-	-
3	is	-	-
4	een	-	-
5	natuurlijk	-	-
6	gevolg	-	-
7	van	-	-
8	de	-	-
9	omstandigheden	-	-
10	,	-	-
11	en	-	-
12	omdat	-	-
13	ik	-	-
14	op	-	-
15	de	-	-
16	zaken	-	-
17	pas	-	-
18	.	-	-

# 11-4
0	Voor	O	-
1	mijn	O	-
2	deugd	O	-
3	eisch	IRREALIS	-
4	ik	B-AGENT	3
5	niets	O	-
6	.	O	-

# 11-5
0	En	O	-
1	dat	O	-
2	ik	B-AGENT	5
3	toch	O	-
4	deugdzaam	O	-
5	bèn	REALIS	-
6	,	O	-
7	blijkt	REALIS	-
8	uit	O	-
9	mijn	O	-
10	liefde	O	-
11	voor	O	-
12	de	O	-
13	waarheid	O	-
14	.	O	-

# 11-6
0	Deze	O	-
1	is	REALIS	-
2	,	O	-
3	na	O	-
4	mijn	O	-
5	gehechtheid	O	-
6	aan	O	-
7	het	O	-
8	geloof	O	-
9	,	O	-
10	mijn	O	-
11	hoofdneiging	O	-
12	.	O	-

# 11-7
0	En	O	-
1	ik	B-AGENT	2
2	wenschte	REALIS	-
3	dat	O	-
4	ge	O	-
5	hiervan	O	-
6	overtuigd	O	-
7	waart	O	-
8	,	O	-
9	lezer	O	-
10	,	O	-
11	omdat	O	-
12	het	O	-
13	de	O	-
14	verontschuldiging	O	-
15	is	REALIS	-
16	voor	O	-
17	't	O	-
18	schrijven	O	-
19	van	O	-
20	dit	O	-
21	boek	O	-
22	.	O	-

# 12-1
0	Een	B-AGENT	10,12
1	tweede	I-AGENT	10,12
2	neiging	I-AGENT	10,12
3	,	O	-
4	die	O	-
5	mij	B-PATIENT	10
6	even	O	-
7	sterk	O	-
8	als	O	-
9	waarheidsliefde	O	-
10	beheerscht	REALIS	-
11	,	O	-
12	is	REALIS	-
13	de	O	-
14	hartstocht	O	-
15	voor	O	-
16	mijn	O	-
17	vak	O	-
18	.	O	-

# 12-2
0	Ik	-	-
1	ben	-	-
2	namelijk	-	-
3	makelaar	-	-
4	in	-	-
5	koffie	-	-
6	,	-	-
7	Lauriergracht	-	-
8	N	-	-
9	°	-	-
10	37	-	-
11	.	-	-

# 12-3
0	Welnu	O	-
1	,	O	-
2	lezer	B-AGENT	23
3	,	O	-
4	aan	O	-
5	mijn	O	-
6	onkreukbare	O	-
7	liefde	O	-
8	voor	O	-
9	de	O	-
10	waarheid	O	-
11	,	O	-
12	en	O	-
13	aan	O	-
14	mijn	O	-
15	ijver	O	-
16	voor	O	-
17	de	O	-
18	zaken	O	-
19	,	O	-
20	hebt	O	-
21	gij	O	-
22	te	O	-
23	danken	REALIS	-
24	dat	O	-
25	deze	B-AGENT	27
26	bladen	I-AGENT	27
27	geschreven	REALIS	-
28	zijn	O	-
29	.	O	-

# 12-4
0	Ik	B-AGENT	3
1	zal	O	-
2	u	O	-
3	vertellen	IRREALIS	-
4	hoe	O	-
5	dit	O	-
6	is	O	-
7	toegegaan	IRREALIS	-
8	.	O	-

# 12-5
0	Daar	O	-
1	ik	B-AGENT	9
2	nu	O	-
3	voor	O	-
4	't	O	-
5	oogenblik	O	-
6	afscheid	O	-
7	van	O	-
8	u	O	-
9	neem	REALIS	-
10	-	O	-
11	ik	B-AGENT	12
12	moet	IRREALIS	-
13	naar	O	-
14	de	O	-
15	beurs	O	-
16	-	O	-
17	noodig	IRREALIS	-
18	ik	B-AGENT	17
19	u	O	-
20	straks	O	-
21	op	O	-
22	een	O	-
23	tweede	O	-
24	hoofdstuk	O	-
