# 1-1
30	door	O	-
31	elkander	O	-
32	gestrengelde	O	-
33	,	O	-
34	snoeren	O	-
35	en	O	-
36	ketenen	O	-
37	.	O	-

# 5-3
0	-	O	-
1	O	O	-
2	,	O	-
3	wat	O	-
4	een	O	-
5	tocht	O	-
6	!	O	-

# 5-4
0	Hoû	IRREALIS	-
1	toch	O	-
2	de	B-PATIENT	0
3	deur	I-PATIENT	0
4	dicht	O	-
5	,	O	-
6	Dien	B-AGENT	0
7	!	O	-
8	gilde	REALIS	-
9	Paul	B-AGENT	8
10	een	B-AGENT	23
11	oude	I-AGENT	23
12	meid	I-AGENT	23
13	na	O	-
14	,	O	-
15	die	O	-
16	bevracht	O	-
17	met	O	-
18	eenige	O	-
19	japonnen	O	-
20	,	O	-
21	de	B-PATIENT	23
22	kamer	I-PATIENT	23
23	verliet	REALIS	-
24	.	O	-

# 5-5
0	Door	O	-
1	de	O	-
2	open	O	-
3	gelaten	O	-
4	deur	O	-
5	zag	REALIS	-
6	men	B-AGENT	5
7	gasten	O	-
8	,	O	-
9	gerokte	O	-
10	heeren	O	-
11	en	O	-
12	licht	O	-
13	gekleede	O	-
14	dames	O	-
15	;	O	-
16	zij	B-AGENT	17
17	begaven	REALIS	-
18	zich	O	-
19	langs	O	-
20	de	O	-
21	aralia's	O	-
22	en	O	-
23	palmen	O	-
24	van	O	-
25	den	O	-
26	corridor	O	-
27	naar	O	-
28	de	O	-
29	groote	O	-
30	suite	O	-
31	;	O	-
32	zij	B-AGENT	33,39
33	glimlachten	REALIS	-
34	om	O	-
35	de	O	-
36	oude	O	-
37	meid	O	-
38	en	O	-
39	wierpen	REALIS	-
40	een	O	-
41	steelschen	O	-
42	blik	O	-
43	naar	O	-
44	binnen	O	-
45	.	O	-

# 6-1
0	Allen	B-AGENT	1
1	schaterden	REALIS	-
2	om	O	-
3	die	O	-
4	verrassing	O	-
5	,	O	-
6	dien	O	-
7	blik	O	-
8	achter	O	-
9	de	O	-
10	coulisses	O	-
11	;	O	-
12	alleen	O	-
13	Frédérique	B-AGENT	14,31
14	bleef	REALIS	-
15	ernstig	O	-
16	,	O	-
17	in	O	-
18	het	O	-
19	bewustzijn	O	-
20	,	O	-
21	dat	O	-
22	zij	O	-
23	de	B-PATIENT	31
24	waardigheid	I-PATIENT	31
25	eener	I-PATIENT	31
26	antieke	I-PATIENT	31
27	vorstin	I-PATIENT	31
28	had	O	-
29	op	O	-
30	te	O	-
31	houden	REALIS	-
32	.	O	-

# 7-1
0	-	O	-
1	Haast	IRREALIS	-
2	je	O	-
3	toch	O	-
4	,	O	-
5	Paul	B-AGENT	1
6	!	I-AGENT	1
7	sprak	REALIS	-
8	zij	B-AGENT	7
9	,	O	-
10	bijna	O	-
11	smeekend	O	-
12	.	O	-

# 7-2
0	Het	O	-
1	is	REALIS	-
2	al	O	-
3	over	O	-
4	half	O	-
5	negen	O	-
6	!	O	-

# 8-1
0	-	O	-
1	Ja	O	-
2	,	O	-
3	ja	O	-
4	,	O	-
5	Freddy	B-AGENT	7
6	,	O	-
7	wees	REALIS	-
8	maar	O	-
9	niet	O	-
10	bang	O	-
11	,	O	-
12	je	B-AGENT	13
13	bent	REALIS	-
14	al	O	-
15	klaar	O	-
16	!	O	-
17	antwoordde	REALIS	-
18	hij	B-AGENT	17
19	,	O	-
20	en	O	-
21	handig	O	-
22	schikte	REALIS	-
23	hij	B-AGENT	22
24	eenige	B-PATIENT	22
25	juweelen	I-PATIENT	22
26	tusschen	O	-
27	de	O	-
28	gazige	O	-
29	plooien	O	-
30	harer	O	-
31	draperie	O	-
32	.	O	-

# 9-1
0	-	O	-
1	Klaar	O	-
2	?	O	-
3	vroegen	REALIS	-
4	Marie	B-AGENT	3
5	en	O	-
6	Lili	B-AGENT	3
7	Verstraeten	I-AGENT	3
8	,	O	-
9	uit	O	-
10	de	O	-
11	kamer	O	-
12	komende	O	-
13	,	O	-
14	waar	O	-
15	de	B-AGENT	18
16	estrade	I-AGENT	18
17	was	O	-
18	opgeslagen	REALIS	-
19	:	O	-
20	een	B-AGENT	25
21	geheimzinnige	I-AGENT	25
22	verhevenheid	I-AGENT	25
23	,	O	-
24	als	O	-
25	uitgewischt	REALIS	-
26	in	O	-
27	een	O	-
28	halfduister	O	-
29	.	O	-

# 10-1
0	-	-	-
1	Klaar	-	-
2	!	-	-
3	antwoordde	-	-
4	Paul	-	-
5	.	-	-

# 10-2
0	En	O	-
1	nu	O	-
2	,	O	-
3	alsjeblieft	O	-
4	kalmte	O	-
5	!	O	-
6	vervolgde	REALIS	-
7	hij	B-AGENT	6
8	,	O	-
9	terwijl	O	-
10	hij	B-AGENT	13,19
11	zijn	B-PATIENT	13
12	stem	I-PATIENT	13
13	verhief	REALIS	-
14	en	O	-
15	gebiedend	O	-
16	in	O	-
17	het	O	-
18	rond	O	-
19	zag	REALIS	-
20	.	O	-

# 10-3
0	De	O	-
1	vermaning	O	-
2	was	REALIS	-
3	noodig	O	-
4	.	O	-

# 10-4
0	De	B-AGENT	12,14,29,31,36
1	drie	I-AGENT	12,14,29,31,36
2	jongens	I-AGENT	12,14,29,31,36
3	,	I-AGENT	12,14,29,31,36
4	de	I-AGENT	12,14,29,31,36
5	vijf	I-AGENT	12,14,29,31,36
6	meiden	I-AGENT	12,14,29,31,36
7	,	O	-
8	die	O	-
9	als	O	-
10	kameniers	O	-
11	dienst	O	-
12	deden	REALIS	-
13	,	O	-
14	liepen	REALIS	-
15	in	O	-
16	het	O	-
17	,	O	-
18	met	O	-
19	allerlei	O	-
20	accessoires	O	-
21	opgevulde	O	-
22	,	O	-
23	vertrek	O	-
24	elkaâr	O	-
25	in	O	-
26	den	O	-
27	weg	O	-
28	,	O	-
29	lachende	REALIS	-
30	,	O	-
31	gillende	REALIS	-
32	,	O	-
33	de	O	-
34	grootste	O	-
35	wanorde	O	-
36	veroorzakend	REALIS	-
37	.	O	-

# 10-5
0	Te	O	-
1	vergeefs	O	-
2	poogde	REALIS	-
3	Lili	B-AGENT	2,12
4	een	B-PATIENT	12,52
5	gouden	I-PATIENT	12,52
6	bordpapieren	I-PATIENT	12,52
7	lier	I-PATIENT	12,52
8	uit	O	-
9	de	O	-
10	handen	O	-
11	te	O	-
12	redden	REALIS	-
13	van	O	-
14	den	O	-
15	twaalfjarigen	O	-
16	zoon	O	-
17	des	O	-
18	huizes	O	-
19	,	O	-
20	terwijl	O	-
21	de	O	-
22	beide	O	-
23	bengels	O	-
24	van	O	-
25	neven	O	-
26	op	O	-
27	het	O	-
28	punt	O	-
29	waren	O	-
30	tegen	O	-
31	een	O	-
32	groot	O	-
33	wit	O	-
34	kruis	O	-
35	aan	O	-
36	te	O	-
37	klimmen	O	-
38	,	O	-
39	dat	O	-
40	,	O	-
41	in	O	-
42	een	O	-
43	hoek	O	-
44	der	O	-
45	kamer	O	-
46	geplaatst	O	-
47	,	O	-
48	onder	O	-
49	hun	O	-
50	aanvallen	O	-
51	reeds	O	-
52	wankelde	REALIS	-
53	,	O	-

# 11-1
0	-	O	-
1	Weg	IRREALIS	-
2	van	O	-
3	dat	O	-
4	kruis	O	-
5	,	O	-
6	Jan	B-PATIENT	1
7	en	I-PATIENT	1
8	Karel	I-PATIENT	1
9	!	O	-

# 11-2
0	Geef	IRREALIS	-
1	die	B-PATIENT	0
2	lier	I-PATIENT	0
3	op	O	-
4	,	O	-
5	andere	B-AGENT	0
6	Jan	I-AGENT	0
7	!	O	-
8	brulde	REALIS	-
9	Paul	B-AGENT	8
10	.	O	-

# 11-3
0	Zorg	IRREALIS	-
1	daar	O	-
2	toch	O	-
3	een	O	-
4	beetje	O	-
5	voor	O	-
6	,	O	-
7	Marie	B-AGENT	0
8	,	O	-
9	en	O	-
10	nu	O	-
11	....	O	-

# 11-4
0	Bet	O	-
1	en	O	-
2	Dien	O	-
3	hier	O	-
4	,	O	-
5	Bet	O	-
6	met	O	-
7	de	O	-
8	lamp	O	-
9	;	O	-
10	Dien	O	-
11	bij	O	-
12	de	O	-
13	deur	O	-
14	;	O	-
15	de	O	-
16	anderen	O	-
17	weg	O	-
18	!	O	-

# 11-5
0	Er	O	-
1	is	IRREALIS	-
2	geen	O	-
3	plaats	O	-
4	meer	O	-
5	;	O	-
6	kijken	IRREALIS	-
7	in	O	-
8	den	O	-
9	tuin	O	-
10	aan	O	-
11	het	O	-
12	raam	O	-
13	van	O	-
14	de	O	-
15	groote	O	-
16	zaal	O	-
17	;	O	-
18	daar	O	-
19	zie	REALIS	-
20	je	B-AGENT	19
21	alles	O	-
22	prachtig	O	-
23	,	O	-
24	uit	O	-
25	de	O	-
26	verte	O	-
27	....	O	-

# 11-6
0	Kom	IRREALIS	-
1	,	O	-
2	Freddy	B-AGENT	0
3	,	O	-
4	voorzichtig	O	-
5	,	O	-
6	hier	O	-
7	is	REALIS	-
8	je	O	-
9	sleep	O	-
10	....	O	-

# 12-1
0	-	-	-
1	Je	-	-
2	vergeet	-	-
3	mijn	-	-
4	kroon	-	-
5	....	-	-

# 13-1
0	-	O	-
1	Die	B-PATIENT	5
2	zal	O	-
3	ik	B-AGENT	5
4	je	O	-
5	opzetten	REALIS	-
6	,	O	-
7	als	O	-
8	je	B-AGENT	9
9	gepozeerd	REALIS	-
10	bent	O	-
11	.	O	-

# 13-2
0	Kom	IRREALIS	-
1	,	O	-
2	allons	O	-
3	.	O	-

# 13-3
0	De	B-AGENT	4
1	drie	I-AGENT	4
2	verbannen	I-AGENT	4
3	meiden	I-AGENT	4
4	haastten	REALIS	-
5	zich	O	-
6	weg	O	-
7	te	O	-
8	komen	O	-
9	,	O	-
10	de	B-AGENT	12,26
11	jongens	I-AGENT	12,26
12	hurkten	REALIS	-
13	neêr	O	-
14	in	O	-
15	een	O	-
16	hoek	O	-
17	der	O	-
18	tooneelkamer	O	-
19	,	O	-
20	waar	O	-
21	zij	O	-
22	niet	O	-
23	door	O	-
24	het	B-AGENT	26
25	publiek	I-AGENT	26
26	gezien	REALIS	-
27	konden	O	-
28	worden	O	-
29	,	O	-
30	en	O	-
31	Paul	B-AGENT	32
32	hielp	REALIS	-
33	Freddy	B-AGENT	32,36
34	de	B-PATIENT	36
35	estrade	I-PATIENT	36
36	beklimmen	REALIS	-
37	.	O	-

# 14-1
0	II	O	-
1	.	O	-

# 15-1
0	Marie	B-AGENT	7,9
1	,	O	-
2	nog	O	-
3	even	O	-
4	als	O	-
5	Lili	O	-
6	niet	O	-
7	gedrapeerd	IRREALIS	-
8	,	O	-
9	sprak	REALIS	-
10	door	O	-
11	het	O	-
12	gesloten	O	-
13	raam	O	-
14	,	O	-
15	met	O	-
16	den	B-AGENT	30,37
17	vuurwerker	I-AGENT	30,37
18	,	O	-
19	die	O	-
20	in	O	-
21	den	O	-
22	besneeuwden	O	-
23	tuin	O	-
24	,	O	-
25	in	O	-
26	een	O	-
27	dikken	O	-
28	duffel	O	-
29	,	O	-
30	wachtte	REALIS	-
31	om	O	-
32	het	B-PATIENT	37
33	Bengaalsch	I-PATIENT	37
34	licht	I-PATIENT	37
35	af	O	-
36	te	O	-
37	steken	REALIS	-
38	.	O	-

# 15-2
0	Een	-	-
1	groote	-	-
2	reflector	-	-
3	was	-	-
4	door	-	-
5	het	-	-
6	venster	-	-
7	als	-	-
8	een	-	-
9	bleeke	-	-
10	,	-	-
11	lichtlooze	-	-
12	zon	-	-
13	zichtbaar	-	-
14	.	-	-

# 15-3
0	-	O	-
1	Eerst	O	-
2	wit	O	-
3	,	O	-
4	dan	O	-
5	groen	O	-
6	,	O	-
7	dan	O	-
8	rood	O	-
9	!	O	-
10	riep	REALIS	-
11	Marie	B-AGENT	10
12	,	O	-
13	terwijl	O	-
14	de	B-AGENT	16
15	vuurwerker	I-AGENT	16
16	knikte	REALIS	-
17	.	O	-

# 16-1
0	De	-	-
1	kamer	-	-
2	was	-	-
3	donker	-	-
4	,	-	-
5	slechts	-	-
6	verlicht	-	-
7	door	-	-
8	de	-	-
9	lamp	-	-
10	,	-	-
11	die	-	-
12	Bet	-	-
13	vasthield	-	-
14	,	-	-
15	terwijl	-	-
16	Dien	-	-
17	bij	-	-
18	de	-	-
19	porte-brisée	-	-
20	der	-	-
21	,	-	-
22	nu	-	-
23	verlaten	-	-
24	,	-	-
25	kleedkamer	-	-
26	stond	-	-
27	.	-	-

# 16-2
0	-	O	-
1	Voorzichtig	O	-
2	,	O	-
3	Freddy	O	-
4	,	O	-
5	voorzichtig	O	-
6	!	O	-
7	sprak	REALIS	-
8	Paul	B-AGENT	7
9	.	O	-

# 17-1
0	Frédérique	B-AGENT	1
1	liet	REALIS	-
2	zich	O	-
3	zeer	O	-
4	behoedzaam	O	-
5	in	O	-
6	de	O	-
7	kussens	O	-
8	van	O	-
9	het	O	-
10	rustbed	O	-
11	neêr	O	-
12	;	O	-
13	Paul	B-AGENT	14,28
14	schikte	REALIS	-
15	haar	B-PATIENT	14
16	draperieën	I-PATIENT	14
17	,	O	-
18	haar	B-PATIENT	14
19	kettingen	I-PATIENT	14
20	,	O	-
21	heur	B-PATIENT	14
22	haren	I-PATIENT	14
23	,	O	-
24	haar	B-PATIENT	14
25	diadeem	I-PATIENT	14
26	,	O	-
27	en	O	-
28	strooide	REALIS	-
29	hier	O	-
30	en	O	-
31	daar	O	-
32	een	B-PATIENT	28
33	bloem	I-PATIENT	28
34	.	O	-

# 18-1
0	-	O	-
1	Is	IRREALIS	-
2	het	B-AGENT	1
3	zoo	O	-
4	goed	O	-
5	?	O	-
6	vroeg	REALIS	-
7	zij	B-AGENT	6,19
8	met	O	-
9	bevende	O	-
10	stem	O	-
11	,	O	-
12	eene	O	-
13	,	O	-
14	van	O	-
15	te	O	-
16	voren	O	-
17	bestudeerde	O	-
18	poze	O	-
19	aannemende	REALIS	-
20	.	O	-

# 19-1
0	-	O	-
1	Je	B-AGENT	2
2	bent	REALIS	-
3	om	O	-
4	te	O	-
5	stelen	IRREALIS	-
6	,	O	-
7	prachtig	O	-
8	;	O	-
9	nu	O	-
10	Marie	O	-
11	,	O	-
12	Lili	O	-
13	hier	O	-
14	!	O	-

# 20-1
0	Lili	B-AGENT	1
1	wierp	REALIS	-
2	zich	O	-
3	op	O	-
4	den	O	-
5	grond	O	-
6	,	O	-
7	Marie	B-AGENT	8
8	vlijde	REALIS	-
9	zich	O	-
10	tegen	O	-
11	de	O	-
12	bank	O	-
13	,	O	-
14	met	O	-
15	het	O	-
16	hoofd	O	-
17	aan	O	-
18	Frédérique's	O	-
19	voeten	O	-
20	.	O	-

# 20-2
0	Vlug	-	-
1	drapeerde	-	-
2	Paul	-	-
3	beide	-	-
4	meisje	-	-
5	in	-	-
6	kleurige	-	-
7	châles	-	-
8	,	-	-
9	sluiers	-	-
10	,	-	-
11	strengelde	-	-
12	snoeren	-	-
13	om	-	-
14	haar	-	-
15	armen	-	-
16	,	-	-
17	in	-	-
18	heur	-	-
19	haren	-	-
20	.	-	-

# 21-1
0	-	O	-
1	Marie	B-AGENT	6
2	en	I-AGENT	6
3	Lili	I-AGENT	6
4	,	O	-
5	wanhopig	O	-
6	kijken	IRREALIS	-
7	!	O	-
8	meer	O	-
9	wringen	IRREALIS	-
10	je	B-PATIENT	9
11	armen	I-PATIENT	9
12	,	O	-
13	Lili	B-AGENT	9
14	!	O	-

# 21-2
0	In	O	-
1	wanhoop	O	-
2	,	O	-
3	meer	O	-
4	in	O	-
5	wanhoop	O	-
6	!	O	-

# 21-3
0	Freddy	B-AGENT	4
1	,	O	-
2	jij	O	-
3	meer	O	-
4	smachten	IRREALIS	-
5	,	O	-
6	je	O	-
7	oogen	O	-
8	omhoog	O	-
9	,	O	-
10	in	O	-
11	je	O	-
12	mond	O	-
13	iets	O	-
14	treurigs	O	-
15	.	O	-

# 22-1
0	-	O	-
1	Zoo	O	-
2	?	O	-

# 23-1
0	Marie	-	-
1	schaterde	-	-
2	.	-	-

# 24-1
0	-	O	-
1	Ja	O	-
2	,	O	-
3	zoo	O	-
4	!	O	-

# 24-2
0	Zoo	O	-
1	is	REALIS	-
2	het	O	-
3	beter	O	-
4	;	O	-
5	stil	O	-
6	nu	O	-
7	,	O	-
8	Marie	O	-
9	,	O	-
10	alles	O	-
11	klaar	O	-
12	?	O	-

# 24-3
0	-	O	-
1	Klaar	O	-
2	!	O	-
3	sprak	REALIS	-
4	Marie	B-AGENT	3
5	.	O	-

# 25-1
0	Paul	B-AGENT	1
1	schikte	REALIS	-
2	nog	O	-
3	iets	O	-
4	,	O	-
5	een	B-PATIENT	1
6	plooi	I-PATIENT	1
7	,	O	-
8	een	B-PATIENT	1
9	bloem	I-PATIENT	1
10	,	O	-
11	in	O	-
12	wantrouwen	O	-
13	,	O	-
14	of	O	-
15	alles	O	-
16	gereed	O	-
17	zoû	O	-
18	zijn	IRREALIS	-
19	.	O	-

# 26-1
0	-	O	-
1	Kom	IRREALIS	-
2	,	O	-
3	nu	O	-
4	maar	O	-
5	beginnen	O	-
6	!	O	-
7	sprak	REALIS	-
8	Lili	B-AGENT	7,13
9	,	O	-
10	die	O	-
11	zeer	O	-
12	ongemakkelijk	O	-
13	lag	REALIS	-
14	.	O	-

# 26-2
0	-	O	-
1	Bet	O	-
2	,	O	-
3	breng	IRREALIS	-
4	de	B-PATIENT	3
5	lamp	I-PATIENT	3
6	weg	O	-
7	;	O	-
8	Dien	O	-
9	,	O	-
10	de	O	-
11	deur	O	-
12	dicht	O	-
13	,	O	-
14	en	O	-
15	dan	O	-
16	beiden	O	-
17	hier	O	-
18	,	O	-
19	elk	O	-
20	aan	O	-
21	een	O	-
22	kant	O	-
23	van	O	-
24	de	O	-
25	porte-brisée	O	-
26	!	O	-

# 27-1
0	Dit	-	-
1	gebeurde	-	-
2	,	-	-
3	en	-	-
4	zij	-	-
5	bevonden	-	-
6	zich	-	-
7	allen	-	-
8	met	-	-
9	kloppende	-	-
10	harten	-	-
11	in	-	-
12	het	-	-
13	pikdonker	-	-
14	,	-	-
15	terwijl	-	-
16	Paul	-	-
17	aan	-	-
18	het	-	-
19	venster	-	-
20	tikte	-	-
21	,	-	-
22	om	-	-
23	zich	-	-
24	daarna	-	-
25	bij	-	-
26	de	-	-
27	jongens	-	-
28	in	-	-
29	den	-	-
30	hoek	-	-
31	te	-	-
32	voegen	-	-
33	.	-	-

# 28-1
0	Langzaam	O	-
1	en	O	-
2	weifelend	O	-
3	ontvlamde	REALIS	-
4	het	B-AGENT	3
5	Bengaalsche	I-AGENT	3
6	licht	I-AGENT	3
7	tegen	O	-
8	den	O	-
9	reflector	O	-
10	aan	O	-
11	,	O	-
12	de	B-AGENT	14
13	porte-brisée	I-AGENT	14
14	schoof	REALIS	-
15	statig	O	-
16	open	O	-
17	,	O	-
18	een	B-AGENT	22
19	helle	I-AGENT	22
20	witte	I-AGENT	22
21	gloed	I-AGENT	22
22	verheerlijkte	REALIS	-
23	het	B-PATIENT	22
24	tableau	I-PATIENT	22
25	.	O	-

# 29-1
0	III	O	-
1	.	O	-

# 30-1
0	Glimlachend	O	-
1	en	O	-
2	beleefd	O	-
3	,	O	-
4	terwijl	O	-
5	de	B-AGENT	12
6	gesprekken	I-AGENT	12
7	eensklaps	O	-
8	in	O	-
9	een	O	-
10	murmelend	O	-
11	gegons	O	-
12	overgingen	REALIS	-
13	,	O	-
14	drongen	REALIS	-
15	zich	O	-
16	de	B-AGENT	14,30
17	gasten	I-AGENT	14,30
18	in	O	-
19	de	B-PATIENT	14
20	groote	I-PATIENT	14
21	suite	I-PATIENT	14
22	en	O	-
23	de	B-PATIENT	14
24	serre	I-PATIENT	14
25	een	O	-
26	weinig	O	-
27	naar	O	-
28	voren	O	-
29	,	O	-
30	verblind	REALIS	-
31	door	O	-
32	een	B-AGENT	30
33	zee	I-AGENT	30
34	van	I-AGENT	30
35	kleuren	I-AGENT	30
36	en	I-AGENT	30
37	licht	I-AGENT	30
38	.	O	-

# 30-2
0	Heeren	B-AGENT	1
1	weken	REALIS	-
2	uit	O	-
3	voor	O	-
4	een	O	-
5	paar	O	-
6	lachende	O	-
7	meisjes	O	-
8	;	O	-
9	op	O	-
10	den	O	-
11	achtergrond	O	-
12	der	O	-
13	zaal	O	-
14	klommen	REALIS	-
15	jongelieden	B-AGENT	14
16	op	O	-
17	stoelen	O	-
18	,	O	-
19	om	O	-
20	beter	O	-
21	te	O	-
22	zien	O	-
23	.	O	-
24	-	O	-
25	"	O	-
26	La	O	-
27	mort	O	-
28	de	O	-
29	Cléopâtre	O	-
30	!	O	-
31	"	O	-
32	las	REALIS	-
33	Betsy	B-AGENT	32
34	Van	I-AGENT	32
35	Raat	I-AGENT	32
36	aan	O	-
37	mevrouw	B-AGENT	47
38	Van	I-AGENT	47
39	Erlevoort	I-AGENT	47
40	voor	O	-
41	,	O	-
42	die	O	-
43	haar	O	-
44	het	B-PATIENT	47
45	programma	I-PATIENT	47
46	had	O	-
47	gereikt	REALIS	-
48	.	O	-

# 31-1
0	-	-	-
1	Prachtig	-	-
2	,	-	-
3	magnifique	-	-
4	!	-	-
5	hoorde	-	-
6	men	-	-
7	van	-	-
8	alle	-	-
9	zijden	-	-
10	.	-	-

# 32-1
0	In	O	-
1	den	O	-
2	witten	O	-
3	gloed	O	-
4	van	O	-
5	het	O	-
6	licht	O	-
7	scheen	REALIS	-
8	het	B-AGENT	7,13
9	oude	I-AGENT	7,13
10	Egypte	I-AGENT	7,13
11	herschapen	O	-
12	te	O	-
13	zijn	REALIS	-
14	.	O	-

# 32-2
0	Tusschen	-	-
1	weelderige	-	-
2	draperieën	-	-
3	zag	-	-
4	men	-	-
5	iets	-	-
6	als	-	-
7	een	-	-
8	oaze	-	-
9	doorschemeren	-	-
10	,	-	-
11	een	-	-
12	blauwe	-	-
13	lucht	-	-
14	,	-	-
15	een	-	-
16	paar	-	-
17	pyramiden	-	-
18	,	-	-
19	een	-	-
20	palmengroep	-	-
21	.	-	-

# 32-3
0	Op	O	-
1	haar	O	-
2	door	O	-
3	sfinxen	O	-
4	getorste	O	-
5	rustbank	O	-
6	lag	REALIS	-
7	Kleopatra	B-AGENT	6,9
8	,	O	-
9	overgolfd	REALIS	-
10	door	O	-
11	een	B-PATIENT	9
12	vloed	I-PATIENT	9
13	van	I-PATIENT	9
14	lokken	I-PATIENT	9
15	,	O	-
16	den	O	-
17	dood	O	-
18	reeds	O	-
19	nabij	O	-
20	,	O	-
21	terwijl	O	-
22	zich	O	-
23	een	B-AGENT	28
24	adder	I-AGENT	28
25	om	O	-
26	heur	O	-
27	arm	O	-
28	kronkelde	REALIS	-
29	.	O	-

# 32-4
0	Twee	B-AGENT	2
1	slavinnen	I-AGENT	2
2	wrongen	REALIS	-
3	zich	O	-
4	in	O	-
5	wanhoop	O	-
6	aan	O	-
7	haar	B-PATIENT	2
8	voeten	I-PATIENT	2
9	.	O	-

# 32-5
0	De	-	-
1	bonte	-	-
2	droom	-	-
3	eener	-	-
4	oriëntalische	-	-
5	pracht	-	-
6	van	-	-
7	enkele	-	-
8	seconden	-	-
9	,	-	-
10	de	-	-
11	poëzie	-	-
12	der	-	-
13	oudheid	-	-
14	voor	-	-
15	korte	-	-
16	wijlen	-	-
17	herlevend	-	-
18	,	-	-
19	onder	-	-
20	de	-	-
21	blikken	-	-
22	eener	-	-
23	moderne	-	-
24	soirée	-	-
25	.	-	-

# 33-1
0	-	O	-
1	Dat	O	-
2	is	REALIS	-
3	Freddy	O	-
4	!	O	-
5	sprak	REALIS	-
6	Betsy	B-AGENT	5,15
7	;	O	-
8	beeldig	O	-
9	,	O	-
10	o	O	-
11	beeldig	O	-
12	!	O	-
13	en	O	-
14	zij	O	-
15	wees	REALIS	-
16	mevrouw	O	-
17	Van	O	-
18	Erlevoort	O	-
19	,	O	-
20	wie	O	-
21	al	O	-
22	die	O	-
23	weelde	O	-
24	een	O	-
25	weinig	O	-
26	voor	O	-
27	oogen	O	-
28	schemerde	O	-
29	,	O	-
30	de	O	-
31	stervende	O	-
32	vorstin	O	-
33	aan	O	-
34	.	O	-

# 33-2
0	Nu	O	-
1	echter	O	-
2	herkende	REALIS	-
3	de	B-AGENT	2
4	moeder	I-AGENT	2
5	haar	B-PATIENT	2
6	eigene	I-PATIENT	2
7	dochter	I-PATIENT	2
8	in	O	-
9	het	O	-
10	bevallige	O	-
11	,	O	-
12	onbewegelijke	O	-
13	beeld	O	-
14	,	O	-
15	ginds	O	-
16	voor	O	-
17	haar	O	-
18	.	O	-

# 33-3
0	-	O	-
1	En	O	-
2	dat	B-AGENT	3
3	is	REALIS	-
4	Marie	O	-
5	,	O	-
6	en	O	-
7	die	B-AGENT	13
8	andere	I-AGENT	13
9	,	O	-
10	o	O	-
11	,	O	-
12	dat	O	-
13	is	REALIS	-
14	Lili	O	-
